receptor,tf
Mapk14,Pax2
Mapk14,Pax3
Mapk14,Pax8
Mapk14,Pdx1
Mapk14,Pin1
Mapk14,Pou2f1
Mapk14,Pou3f2
Mapk14,Pou5f1
Mapk14,Prdm1
Mapk14,Purb
Mapk14,Rbpj
Mapk14,Rela
Mapk14,Runx1
Mapk14,Runx2
Mapk14,Satb2
Mapk14,Six3
Mapk14,Six6
Mapk14,Ski
Mapk14,Smad1
Mapk14,Smad3
Mapk14,Smad4
Mapk14,Smad5
Mapk14,Snai1
Mapk14,Snapc4
Mapk14,Sox2
Mapk14,Sox6
Mapk14,Sox9
Mapk14,Sp1
Mapk14,Sp3
Mapk14,Spi1
Mapk14,Spib
Mapk14,Srebf1
Mapk14,Srf
Mapk14,Stat1
Mapk14,Stat4
Mapk14,Stat5a
Mapk14,Stat5b
Mapk14,Tal1
Mapk14,Tbp
Mapk14,Tcf12
Mapk14,Tcf3
Mapk14,Tcf4
Mapk14,Tcf7l2
Mapk14,Tead1
Mapk14,Tead2
Mapk14,Tead3
Mapk14,Tead4
Mapk14,Terf1
Mapk14,Terf2
Mapk14,Tet1
Mapk14,Tfap2a
Mapk14,Tfcp2
Mapk14,Tfdp1
Mapk14,Tsc22d1
Mapk14,Twist1
Mapk14,Usf1
Mapk14,Wiz
Mapk14,Wt1
Mapk14,Xbp1
Mapk14,Ybx3
Mapk14,Yy1
Mapk14,Zbtb16
Mapk14,Zbtb21
Mapk14,Zbtb33
Mapk14,Zc3h8
Mapk14,Zeb2
Mapk14,Zfpm1
Mapk14,Zhx1
Mapk3,Arnt
Mapk3,Arntl
Mapk3,Ascl1
Mapk3,Atf1
Mapk3,Atf2
Mapk3,Cebpa
Mapk3,Cebpb
Mapk3,Cebpd
Mapk3,Cic
Mapk3,Creb1
Mapk3,Creb3
Mapk3,Crem
Mapk3,Crx
Mapk3,Cux2
Mapk3,Ddit3
Mapk3,Deaf1
Mapk3,Dlx5
Mapk3,E2f1
Mapk3,E2f2
Mapk3,E2f3
Mapk3,E2f4
Mapk3,E2f5
Mapk3,E4f1
Mapk3,Egr1
Mapk3,Elf1
Mapk3,Elf4
Mapk3,Elk1
Mapk3,Elk3
Mapk3,Elk4
Mapk3,Epas1
Mapk3,Ets1
Mapk3,Ets2
Mapk3,Etv6
Mapk3,Fos
Mapk3,Fosb
Mapk3,Foxa2
Mapk3,Foxg1
Mapk3,Foxm1
Mapk3,Foxo1
Mapk3,Foxo3
Mapk3,Foxo4
Mapk3,Foxo6
Mapk3,Foxp3
Mapk3,Gabpa
Mapk3,Gata1
Mapk3,Gata2
Mapk3,Gata4
Mapk3,Gata6
Mapk3,Gcm1
Mapk3,Gli1
Mapk3,Grhl1
Mapk3,Gtf2i
Mapk3,Hand1
Mapk3,Hes5
Mapk3,Hes6
Mapk3,Hif1a
Mapk3,Hmga1
Mapk3,Hnf4a
Mapk3,Hoxb6
Mapk3,Hoxb7
Mapk3,Hoxb9
Mapk3,Hsf1
Mapk3,Hsf4
Mapk3,Ikzf1
Mapk3,Ikzf3
Mapk3,Irf2
Mapk3,Irf3
Mapk3,Irf7
Mapk3,Irx2
Mapk3,Jun
Mapk3,Jund
Mapk3,Klf1
Mapk3,Lef1
Mapk3,Lyl1
Mapk3,Mafg
Mapk3,Max
Mapk3,Maz
Mapk3,Mecom
Mapk3,Mef2a
Mapk3,Mef2c
Mapk3,Mitf
Mapk3,Mxd1
Mapk3,Myb
Mapk3,Mybl2
Mapk3,Myc
Mapk3,Mycn
Mapk3,Myod1
Mapk3,Myt1
Mapk3,Mzf1
Mapk3,Ncoa1
Mapk3,Ncoa2
Mapk3,Neurod1
Mapk3,Neurod2
Mapk3,Nfatc1
Mapk3,Nfatc2
Mapk3,Nfatc3
Mapk3,Nfatc4
Mapk3,Nfkb1
Mapk3,Nfkb2
Mapk3,Nkx2-5
Mapk3,Nr4a1
Mapk3,Nrf1
Mapk3,Pa2g4
Mapk3,Pax3
Mapk3,Pin1
Mapk3,Pou5f1
Mapk3,Purb
Mapk3,Rarg
Mapk3,Rbpj
Mapk3,Rela
Mapk3,Rest
Mapk3,Runx2
Mapk3,Ski
Mapk3,Smad1
Mapk3,Smad3
Mapk3,Smad4
Mapk3,Snai1
Mapk3,Sox2
Mapk3,Sp1
Mapk3,Sp3
Mapk3,Spi1
Mapk3,Spib
Mapk3,Srebf1
Mapk3,Srebf2
Mapk3,Srf
Mapk3,Stat1
Mapk3,Stat5a
Mapk3,Stat5b
Mapk3,Tal1
Mapk3,Tbp
Mapk3,Tcf3
Mapk3,Tcf4
Mapk3,Tcf7l2
Mapk3,Tead1
Mapk3,Tead2
Mapk3,Tead3
Mapk3,Tead4
Mapk3,Terf1
Mapk3,Tfap2a
Mapk3,Tfcp2
Mapk3,Tfdp1
Mapk3,Tgif1
Mapk3,Tshz3
Mapk3,Twist1
Mapk3,Xbp1
Mapk3,Yy1
Mapk3,Zbtb16
Mapk3,Zbtb33
Mapk3,Zbtb49
Mapk3,Zc3h8
Mapk3,Zhx1
Mapk7,Creb1
Mapk7,E2f1
Mapk7,Elf4
Mapk7,Elk4
Mapk7,Ets1
Mapk7,Fos
Mapk7,Foxo1
Mapk7,Foxo3
Mapk7,Foxp3
Mapk7,Jun
Mapk7,Mef2a
Mapk7,Mef2c
Mapk7,Mef2d
Mapk7,Myc
Mapk7,Myod1
Mapk7,Neurog1
Mapk7,Nfatc4
Mapk7,Nr4a1
Mapk7,Runx2
Mapk7,Smad1
Mapk7,Smad3
Mapk7,Tbp
Mapk7,Tead1
Mapk7,Tead2
Mapk7,Tead3
Mapk7,Tead4
Mapk7,Zbtb21
Mapk8,Aire
Mapk8,Arnt
Mapk8,Arntl
Mapk8,Ascl1
Mapk8,Atf1
Mapk8,Atf2
Mapk8,Atf4
Mapk8,Atf5
Mapk8,Atoh1
Mapk8,Bptf
Mapk8,Cebpb
Mapk8,Cebpd
Mapk8,Cebpe
Mapk8,Cic
Mapk8,Creb1
Mapk8,Creb3
Mapk8,Crem
Mapk8,Crx
Mapk8,Ctcf
Mapk8,Cux1
Mapk8,Cux2
Mapk8,Ddit3
Mapk8,Deaf1
Mapk8,Dlx5
Mapk8,E2f1
Mapk8,E2f2
Mapk8,E2f3
Mapk8,E4f1
Mapk8,Egr1
Mapk8,Elf1
Mapk8,Elf2
Mapk8,Elf4
Mapk8,Elk1
Mapk8,Elk3
Mapk8,Elk4
Mapk8,Epas1
Mapk8,Esrra
Mapk8,Etv1
Mapk8,Fos
Mapk8,Fosb
Mapk8,Foxa2
Mapk8,Foxg1
Mapk8,Foxm1
Mapk8,Foxo1
Mapk8,Foxo3
Mapk8,Foxo4
Mapk8,Foxo6
Mapk8,Foxp3
Mapk8,Gata1
Mapk8,Gata2
Mapk8,Gata6
Mapk8,Gfi1b
Mapk8,Gli1
Mapk8,Glis2
Mapk8,Hand1
Mapk8,Hes5
Mapk8,Hes6
Mapk8,Hic2
Mapk8,Hif1a
Mapk8,Hmga1
Mapk8,Hoxa11
Mapk8,Hoxb6
Mapk8,Hoxb7
Mapk8,Hoxc4
Mapk8,Hoxc8
Mapk8,Hsf1
Mapk8,Hsf2
Mapk8,Hsf4
Mapk8,Ikzf1
Mapk8,Ikzf3
Mapk8,Irf2
Mapk8,Irf3
Mapk8,Irf5
Mapk8,Irf7
Mapk8,Isl2
Mapk8,Jdp2
Mapk8,Jun
Mapk8,Junb
Mapk8,Jund
Mapk8,Klf1
Mapk8,Klf13
Mapk8,Klf16
Mapk8,Lef1
Mapk8,Mafa
Mapk8,Mafb
Mapk8,Max
Mapk8,Maz
Mapk8,Mecom
Mapk8,Mef2a
Mapk8,Mef2c
Mapk8,Mef2d
Mapk8,Mitf
Mapk8,Mxd1
Mapk8,Myb
Mapk8,Mybl2
Mapk8,Myc
Mapk8,Mycn
Mapk8,Myod1
Mapk8,Myt1
Mapk8,Ncoa1
Mapk8,Neurod1
Mapk8,Neurod2
Mapk8,Nfatc1
Mapk8,Nfatc2
Mapk8,Nfatc3
Mapk8,Nfatc4
Mapk8,Nfe2
Mapk8,Nfia
Mapk8,Nfib
Mapk8,Nfic
Mapk8,Nfix
Mapk8,Nfkb1
Mapk8,Nfkb2
Mapk8,Nkx2-5
Mapk8,Nr1d1
Mapk8,Nr4a1
Mapk8,Nr4a2
Mapk8,Nr5a1
Mapk8,Nrf1
Mapk8,Osr1
Mapk8,Pa2g4
Mapk8,Pax2
Mapk8,Pax3
Mapk8,Pdx1
Mapk8,Pin1
Mapk8,Pou2f1
Mapk8,Pou2f2
Mapk8,Pou3f1
Mapk8,Pou5f1
Mapk8,Prdm2
Mapk8,Purb
Mapk8,Rbpj
Mapk8,Rel
Mapk8,Rela
Mapk8,Rest
Mapk8,Rreb1
Mapk8,Runx1
Mapk8,Runx2
Mapk8,Runx3
Mapk8,Ski
Mapk8,Smad1
Mapk8,Smad3
Mapk8,Smad4
Mapk8,Snai1
Mapk8,Sox11
Mapk8,Sox2
Mapk8,Sox6
Mapk8,Sp1
Mapk8,Sp3
Mapk8,Spi1
Mapk8,Spib
Mapk8,Srebf1
Mapk8,Srf
Mapk8,Stat1
Mapk8,Stat4
Mapk8,Stat5a
Mapk8,Stat5b
Mapk8,Tal1
Mapk8,Tbp
Mapk8,Tcf3
Mapk8,Tcf4
Mapk8,Tcf7l2
Mapk8,Tead1
Mapk8,Tead2
Mapk8,Tead3
Mapk8,Tead4
Mapk8,Terf1
Mapk8,Terf2
Mapk8,Tfap2a
Mapk8,Tfcp2
Mapk8,Tfdp1
Mapk8,Tsc22d1
Mapk8,Twist1
Mapk8,Usf1
Mapk8,Yy1
Mapk8,Zbtb16
Mapk8,Zbtb21
Mapk8,Zbtb33
Mapk8,Zbtb49
Mapk8,Zc3h8
Mapk8,Zeb1
Mapk8,Zhx1
Mapk9,Aire
Mapk9,Atf2
Mapk9,Atoh1
Mapk9,Creb1
Mapk9,Dlx5
Mapk9,E2f1
Mapk9,E2f2
Mapk9,E2f3
Mapk9,E2f4
Mapk9,E2f5
Mapk9,Elk1
Mapk9,Elk3
Mapk9,Ets2
Mapk9,Etv1
Mapk9,Fos
Mapk9,Fosl2
Mapk9,Foxa2
Mapk9,Foxg1
Mapk9,Foxm1
Mapk9,Foxo1
Mapk9,Foxo3
Mapk9,Foxo4
Mapk9,Foxo6
Mapk9,Foxp3
Mapk9,Gata1
Mapk9,Gata2
Mapk9,Gfi1b
Mapk9,Gli1
Mapk9,Hand1
Mapk9,Hes5
Mapk9,Hif1a
Mapk9,Hif3a
Mapk9,Hmga1
Mapk9,Hoxa11
Mapk9,Hoxc4
Mapk9,Hsf1
Mapk9,Ikzf1
Mapk9,Ikzf3
Mapk9,Irf3
Mapk9,Irf5
Mapk9,Jdp2
Mapk9,Jun
Mapk9,Junb
Mapk9,Jund
Mapk9,Klf1
Mapk9,Mafa
Mapk9,Maz
Mapk9,Mef2c
Mapk9,Mef2d
Mapk9,Mitf
Mapk9,Mxd1
Mapk9,Mybl2
Mapk9,Myc
Mapk9,Myod1
Mapk9,Myt1
Mapk9,Neurod1
Mapk9,Nfatc2
Mapk9,Nfatc3
Mapk9,Nfatc4
Mapk9,Nfic
Mapk9,Nfkb1
Mapk9,Nfkb2
Mapk9,Nr4a1
Mapk9,Nr4a2
Mapk9,Nrf1
Mapk9,Pdx1
Mapk9,Pin1
Mapk9,Pou2f1
Mapk9,Pou5f1
Mapk9,Purb
Mapk9,Rbpj
Mapk9,Rela
Mapk9,Rfx1
Mapk9,Runx2
Mapk9,Ski
Mapk9,Smad1
Mapk9,Smad3
Mapk9,Smad4
Mapk9,Smad5
Mapk9,Snai1
Mapk9,Sox2
Mapk9,Sp1
Mapk9,Sp3
Mapk9,Spi1
Mapk9,Srf
Mapk9,Stat1
Mapk9,Stat5a
Mapk9,Stat5b
Mapk9,Tal1
Mapk9,Tbp
Mapk9,Tcf12
Mapk9,Tcf3
Mapk9,Tcf4
Mapk9,Tead1
Mapk9,Tead2
Mapk9,Tead3
Mapk9,Tead4
Mapk9,Terf1
Mapk9,Tfap4
Mapk9,Tfdp1
Mapk9,Tsc22d1
Mapk9,Twist1
Mapk9,Usf1
Mapk9,Xbp1
Mapk9,Yy1
Mapk9,Zbtb16
Mapk9,Zbtb21
Mapk9,Zbtb25
Mapk9,Zbtb33
Mapk9,Zfp217
Mapkapk2,Aire
Mapkapk2,Arnt
Mapkapk2,Ascl1
Mapkapk2,Atf1
Mapkapk2,Atf2
Mapkapk2,Atf4
Mapkapk2,Atf5
Mapkapk2,Atoh1
Mapkapk2,Cebpd
Mapkapk2,Creb1
Mapkapk2,Creb3
Mapkapk2,Crem
Mapkapk2,Ctcf
Mapkapk2,Cux1
Mapkapk2,Cux2
Mapkapk2,Ddit3
Mapkapk2,Dlx5
Mapkapk2,E2f1
Mapkapk2,E2f3
Mapkapk2,Egr1
Mapkapk2,Elf1
Mapkapk2,Elf4
Mapkapk2,Elk1
Mapkapk2,Epas1
Mapkapk2,Etv1
Mapkapk2,Fos
Mapkapk2,Fosb
Mapkapk2,Foxa2
Mapkapk2,Foxg1
Mapkapk2,Foxm1
Mapkapk2,Foxo1
Mapkapk2,Foxo3
Mapkapk2,Foxo4
Mapkapk2,Foxo6
Mapkapk2,Gata1
Mapkapk2,Gata2
Mapkapk2,Gli1
Mapkapk2,Hand1
Mapkapk2,Hes5
Mapkapk2,Hes6
Mapkapk2,Hic2
Mapkapk2,Hif1a
Mapkapk2,Hmga1
Mapkapk2,Hoxa11
Mapkapk2,Hoxb7
Mapkapk2,Hoxc4
Mapkapk2,Hsf1
Mapkapk2,Ikzf1
Mapkapk2,Ikzf3
Mapkapk2,Irf2
Mapkapk2,Irf3
Mapkapk2,Jun
Mapkapk2,Klf1
Mapkapk2,Lef1
Mapkapk2,Mafa
Mapkapk2,Max
Mapkapk2,Maz
Mapkapk2,Mecom
Mapkapk2,Mef2a
Mapkapk2,Mef2c
Mapkapk2,Mef2d
Mapkapk2,Mitf
Mapkapk2,Mxd1
Mapkapk2,Myb
Mapkapk2,Mybl2
Mapkapk2,Myc
Mapkapk2,Mycn
Mapkapk2,Myt1
Mapkapk2,Ncoa1
Mapkapk2,Nfatc2
Mapkapk2,Nfatc3
Mapkapk2,Nfatc4
Mapkapk2,Nfkb1
Mapkapk2,Nfkb2
Mapkapk2,Nkx2-5
Mapkapk2,Nr4a1
Mapkapk2,Nr4a2
Mapkapk2,Nr5a1
Mapkapk2,Nrf1
Mapkapk2,Osr1
Mapkapk2,Pax3
Mapkapk2,Pdx1
Mapkapk2,Pin1
Mapkapk2,Pou2f1
Mapkapk2,Pou5f1
Mapkapk2,Prdm1
Mapkapk2,Rbpj
Mapkapk2,Rela
Mapkapk2,Runx1
Mapkapk2,Runx2
Mapkapk2,Satb2
Mapkapk2,Ski
Mapkapk2,Smad1
Mapkapk2,Smad3
Mapkapk2,Smad4
Mapkapk2,Smad5
Mapkapk2,Snai1
Mapkapk2,Sox2
Mapkapk2,Sox6
Mapkapk2,Sox9
Mapkapk2,Sp1
Mapkapk2,Sp3
Mapkapk2,Spi1
Mapkapk2,Spib
Mapkapk2,Srebf1
Mapkapk2,Srf
Mapkapk2,Stat1
Mapkapk2,Stat4
Mapkapk2,Stat5a
Mapkapk2,Stat5b
Mapkapk2,Tal1
Mapkapk2,Tbp
Mapkapk2,Tcf3
Mapkapk2,Tcf4
Mapkapk2,Tcf7l2
Mapkapk2,Tead1
Mapkapk2,Tead2
Mapkapk2,Tead3
Mapkapk2,Tead4
Mapkapk2,Terf1
Mapkapk2,Tfap2a
Mapkapk2,Tfcp2
Mapkapk2,Twist1
Mapkapk2,Usf1
Mapkapk2,Yy1
Mapkapk2,Zbtb16
Mapkapk2,Zbtb21
Mapkapk2,Zc3h8
Mapkapk2,Zhx1
Mapkapk3,Aire
Mapkapk3,Atf2
Mapkapk3,Creb1
Mapkapk3,Dlx5
Mapkapk3,E2f1
Mapkapk3,Fos
Mapkapk3,Foxa2
Mapkapk3,Foxg1
Mapkapk3,Foxo1
Mapkapk3,Foxo3
Mapkapk3,Foxo4
Mapkapk3,Foxo6
Mapkapk3,Gata1
Mapkapk3,Gata2
Mapkapk3,Hand1
Mapkapk3,Hes5
Mapkapk3,Hsf1
Mapkapk3,Jun
Mapkapk3,Mafa
Mapkapk3,Mitf
Mapkapk3,Mxd1
Mapkapk3,Myt1
Mapkapk3,Nfatc2
Mapkapk3,Nfatc4
Mapkapk3,Nfkb1
Mapkapk3,Nfkb2
Mapkapk3,Nr4a1
Mapkapk3,Nrf1
Mapkapk3,Pou5f1
Mapkapk3,Rela
Mapkapk3,Runx2
Mapkapk3,Ski
Mapkapk3,Smad3
Mapkapk3,Smad4
Mapkapk3,Sox2
Mapkapk3,Sp1
Mapkapk3,Stat1
Mapkapk3,Tal1
Mapkapk3,Tcf3
Mapkapk3,Terf1
Mapkapk3,Twist1
Mapkapk3,Zbtb21
Mas1,Creb1
Mas1,Dlx5
Mas1,Foxa2
Mas1,Foxg1
Mas1,Foxo1
Mas1,Foxo3
Mas1,Foxo4
Mas1,Foxo6
Mas1,Gata1
Mas1,Gata2
Mas1,Hand1
Mas1,Hes5
Mas1,Mitf
Mas1,Mxd1
Mas1,Myt1
Mas1,Nfatc2
Mas1,Nr4a1
Mas1,Nrf1
Mas1,Pou5f1
Mas1,Runx2
Mas1,Ski
Mas1,Smad3
Mas1,Sox2
Mas1,Sp1
Mas1,Stat1
Mas1,Tal1
Mas1,Terf1
Mas1,Twist1
Matk,Creb1
Matk,Elf1
Matk,Foxo3
Matk,Irf3
Matk,Myc
Matk,Nfatc2
Matk,Rela
Matk,Smad1
Matk,Smad3
Matk,Sp1
Matk,Tfcp2
Mcl1,Creb1
Mcl1,Dlx5
Mcl1,Foxa2
Mcl1,Foxg1
Mcl1,Foxo1
Mcl1,Foxo3
Mcl1,Foxo4
Mcl1,Foxo6
Mcl1,Gata1
Mcl1,Gata2
Mcl1,Hand1
Mcl1,Hes5
Mcl1,Mitf
Mcl1,Mxd1
Mcl1,Myt1
Mcl1,Nfatc2
Mcl1,Nr4a1
Mcl1,Nrf1
Mcl1,Pou5f1
Mcl1,Runx2
Mcl1,Ski
Mcl1,Smad3
Mcl1,Sox2
Mcl1,Sp1
Mcl1,Stat1
Mcl1,Tal1
Mcl1,Terf1
Mcl1,Twist1
Mdm2,Aire
Mdm2,Atf2
Mdm2,Creb1
Mdm2,Crx
Mdm2,E2f1
Mdm2,E2f2
Mdm2,E2f3
Mdm2,E4f1
Mdm2,Elf4
Mdm2,Etv1
Mdm2,Foxm1
Mdm2,Foxo1
Mdm2,Foxp3
Mdm2,Gli1
Mdm2,Hif1a
Mdm2,Hmga1
Mdm2,Hoxa11
Mdm2,Hoxc4
Mdm2,Hsf1
Mdm2,Irf3
Mdm2,Jun
Mdm2,Klf1
Mdm2,Maz
Mdm2,Mef2c
Mdm2,Mybl2
Mdm2,Myc
Mdm2,Myod1
Mdm2,Nfkb1
Mdm2,Nfkb2
Mdm2,Nr4a2
Mdm2,Pa2g4
Mdm2,Pax2
Mdm2,Pdx1
Mdm2,Pou2f1
Mdm2,Pou5f1
Mdm2,Rbpj
Mdm2,Rela
Mdm2,Runx2
Mdm2,Smad1
Mdm2,Smad3
Mdm2,Sp1
Mdm2,Sp3
Mdm2,Spi1
Mdm2,Srf
Mdm2,Tbp
Mdm2,Tead1
Mdm2,Tead2
Mdm2,Tead3
Mdm2,Tead4
Mdm2,Terf1
Mdm2,Tfdp1
Mdm2,Usf1
Mdm2,Yy1
Mertk,Elk1
Mertk,Foxo3
Mertk,Ikzf3
Mertk,Jun
Mertk,Smad3
Mertk,Stat5b
Met,Creb1
Met,Dlx5
Met,E4f1
Met,Elk1
Met,Foxa2
Met,Foxg1
Met,Foxm1
Met,Foxo1
Met,Foxo3
Met,Foxo4
Met,Foxo6
Met,Gata1
Met,Gata2
Met,Gli1
Met,Hand1
Met,Hes5
Met,Hmga1
Met,Hnf1a
Met,Ikzf3
Met,Jun
Met,Mef2c
Met,Mitf
Met,Mxd1
Met,Myt1
Met,Neurod2
Met,Nfatc2
Met,Nfkb1
Met,Nkx3-1
Met,Nr4a1
Met,Nrf1
Met,Pou5f1
Met,Rbpj
Met,Rela
Met,Runx2
Met,Ski
Met,Smad3
Met,Smad4
Met,Snai1
Met,Sox2
Met,Sp1
Met,Stat1
Met,Stat5a
Met,Stat5b
Met,Tal1
Met,Terf1
Met,Twist1
Met,Zbtb16
Met,Zbtb49
Mndal,Irf3
Mpl,Elk1
Mpl,Foxo3
Mpl,Ikzf3
Mpl,Stat1
Mpl,Stat5a
Mpl,Stat5b
Ms4a2,Elk1
Ms4a2,Foxo3
Ms4a2,Ikzf3
Ms4a2,Jun
Ms4a2,Smad3
Mst1r,E2f1
Mst1r,Elk1
Mst1r,Foxo1
Mst1r,Foxo3
Mst1r,Gli1
Mst1r,Hif1a
Mst1r,Ikzf3
Mst1r,Jun
Mst1r,Mef2d
Mst1r,Nfatc1
Mst1r,Rela
Mst1r,Smad3
Mst1r,Smad4
Mst1r,Snai1
Mst1r,Stat1
Mst1r,Stat5a
Mst1r,Stat5b
Mst1r,Tbp
Mst1r,Zbtb16
Mtor,Aire
Mtor,Arnt
Mtor,Ascl1
Mtor,Atf1
Mtor,Atf2
Mtor,Atf4
Mtor,Atf5
Mtor,Atoh1
Mtor,Cebpd
Mtor,Creb1
Mtor,Creb3
Mtor,Crem
Mtor,Cux2
Mtor,Ddit3
Mtor,Dlx5
Mtor,E2f1
Mtor,Egr1
Mtor,Elf1
Mtor,Elk1
Mtor,Epas1
Mtor,Etv1
Mtor,Fos
Mtor,Fosb
Mtor,Foxa2
Mtor,Foxg1
Mtor,Foxo1
Mtor,Foxo3
Mtor,Foxo4
Mtor,Foxo6
Mtor,Gata1
Mtor,Gata2
Mtor,Gli1
Mtor,Hand1
Mtor,Hes5
Mtor,Hes6
Mtor,Hic2
Mtor,Hif1a
Mtor,Hmga1
Mtor,Hoxa11
Mtor,Hoxb7
Mtor,Hoxc4
Mtor,Hsf1
Mtor,Ikzf1
Mtor,Ikzf3
Mtor,Irf2
Mtor,Irf3
Mtor,Irf5
Mtor,Jun
Mtor,Klf1
Mtor,Lef1
Mtor,Max
Mtor,Maz
Mtor,Mecom
Mtor,Mef2a
Mtor,Mef2c
Mtor,Mef2d
Mtor,Mitf
Mtor,Mxd1
Mtor,Myb
Mtor,Myc
Mtor,Mycn
Mtor,Myt1
Mtor,Nfatc1
Mtor,Nfatc2
Mtor,Nfatc3
Mtor,Nfatc4
Mtor,Nfkb1
Mtor,Nfkb2
Mtor,Nkx2-5
Mtor,Nr4a1
Mtor,Nr4a2
Mtor,Nrf1
Mtor,Osr1
Mtor,Pax3
Mtor,Pdx1
Mtor,Pin1
Mtor,Pou2f1
Mtor,Pou5f1
Mtor,Rbpj
Mtor,Rela
Mtor,Runx1
Mtor,Runx2
Mtor,Ski
Mtor,Smad1
Mtor,Smad3
Mtor,Smad4
Mtor,Smad5
Mtor,Snai1
Mtor,Sox2
Mtor,Sp1
Mtor,Sp3
Mtor,Spi1
Mtor,Spib
Mtor,Srf
Mtor,Stat1
Mtor,Stat4
Mtor,Tal1
Mtor,Tbp
Mtor,Tcf4
Mtor,Tcf7l2
Mtor,Tead1
Mtor,Tead2
Mtor,Tead3
Mtor,Tead4
Mtor,Terf1
Mtor,Tfap2a
Mtor,Tfcp2
Mtor,Tfeb
Mtor,Twist1
Mtor,Usf1
Mtor,Yy1
Mtor,Zbtb16
Mtor,Zc3h8
Mtor,Zhx1
Mylk,Atf1
Mylk,Creb1
Mylk,Crem
Mylk,Elk1
Mylk,Gcm1
Mylk,Jun
Mylk,Nfatc1
Mylk,Nfatc2
Mylk,Nfatc3
Mylk,Nfatc4
Mylk,Pou4f1
Mylk,Rela
Mylk,Tbp
Mylk,Tfeb
Mylk2,Mef2c
Mylk3,Mef2c
Ncl,Myb
Ncl,Mybl1
Nek3,Elk1
Nek3,Ikzf3
Nek3,Jun
Ngfr,Elk1
Ngfr,Foxo3
Ngfr,Ikzf3
Ngfr,Jun
Ngfr,Smad3
Ngfr,Stat1
Ngfr,Stat5a
Ngfr,Stat5b
Nlk,Creb1
Nlk,Elf1
Nlk,Foxo3
Nlk,Gli1
Nlk,Irf3
Nlk,Jun
Nlk,Lef1
Nlk,Mef2a
Nlk,Myb
Nlk,Myc
Nlk,Nfatc2
Nlk,Rela
Nlk,Runx2
Nlk,Smad1
Nlk,Smad3
Nlk,Smad4
Nlk,Sp1
Nlk,Tcf4
Nlk,Tcf7l2
Nlk,Tead1
Nlk,Tead2
Nlk,Tead3
Nlk,Tead4
Nlk,Tfcp2
Nlrc4,Arnt
Nlrc4,Arntl
Nlrc4,Cebpa
Nlrc4,E2f1
Nlrc4,Etv5
Nlrc4,Fos
Nlrc4,Foxl2
Nlrc4,Hsf2
Nlrc4,Irf5
Nlrc4,Irf7
Nlrc4,Jun
Nlrc4,Mitf
Nlrc4,Myb
Nlrc4,Nfatc1
Nlrc4,Nfkb1
Nlrc4,Plag1
Nlrc4,Rela
Nlrc4,Runx2
Nlrc4,Smad1
Nlrc4,Smad3
Nlrc4,Smad4
Nlrc4,Smad5
Nlrc4,Sox4
Nlrc4,Sox6
Nlrc4,Sp3
Nlrc4,Tfap2b
Nlrc4,Tfap2c
Nlrc4,Trps1
Nlrc4,Zhx1
Nos1,Gli1
Nos1,Gli2
Nos1,Gli3
Nos1,Glis2
Nos1,Nfkb1
Nos1,Nfkb2
Nos1,Rela
Nos1,Smad3
Nos1,Smad4
Nox1,Arnt
Nox1,Nfkb1
Nox1,Sp1
Nras,Cebpb
Nras,Foxo4
Nras,Jun
Nrk,Creb1
Nrk,Elf1
Nrk,Foxo3
Nrk,Irf3
Nrk,Myc
Nrk,Rela
Nrk,Smad1
Nrk,Smad3
Nrk,Sp1
Nrk,Tfcp2
Nsd1,E2f1
Nsd1,Rela
Ntrk1,Cebpb
Ntrk1,Creb1
Ntrk1,Dlx5
Ntrk1,Elf1
Ntrk1,Elk1
Ntrk1,Foxa2
Ntrk1,Foxg1
Ntrk1,Foxo1
Ntrk1,Foxo3
Ntrk1,Foxo4
Ntrk1,Foxo6
Ntrk1,Gabpa
Ntrk1,Gata1
Ntrk1,Gata2
Ntrk1,Hand1
Ntrk1,Hes5
Ntrk1,Hmga1
Ntrk1,Ikzf3
Ntrk1,Irf3
Ntrk1,Irf5
Ntrk1,Irf7
Ntrk1,Jun
Ntrk1,Mitf
Ntrk1,Mxd1
Ntrk1,Myb
Ntrk1,Myc
Ntrk1,Myt1
Ntrk1,Nfatc2
Ntrk1,Nfkb1
Ntrk1,Nr4a1
Ntrk1,Nrf1
Ntrk1,Pou5f1
Ntrk1,Rela
Ntrk1,Runx2
Ntrk1,Ski
Ntrk1,Smad1
Ntrk1,Smad3
Ntrk1,Sox2
Ntrk1,Sp1
Ntrk1,Stat1
Ntrk1,Stat5a
Ntrk1,Stat5b
Ntrk1,Tal1
Ntrk1,Terf1
Ntrk1,Tfcp2
Ntrk1,Twist1
Ntrk2,Creb1
Ntrk2,Dlx5
Ntrk2,Elk1
Ntrk2,Foxa2
Ntrk2,Foxg1
Ntrk2,Foxo1
Ntrk2,Foxo3
Ntrk2,Foxo4
Ntrk2,Foxo6
Ntrk2,Gabpa
Ntrk2,Gata1
Ntrk2,Gata2
Ntrk2,Hand1
Ntrk2,Hes5
Ntrk2,Hmga1
Ntrk2,Ikzf3
Ntrk2,Irf5
Ntrk2,Irf7
Ntrk2,Jun
Ntrk2,Mitf
Ntrk2,Mxd1
Ntrk2,Myb
Ntrk2,Myt1
Ntrk2,Nfatc2
Ntrk2,Nfkb1
Ntrk2,Nr4a1
Ntrk2,Nrf1
Ntrk2,Pou5f1
