"","RNA.Neural","RNA.MSC","RNA.Fibroblast","RNA.Megakaryocyte","RNA.Myeloid"
"ATRX",0.0243688876034504,0.182491013871592,0.0640202947498149,0.0515750898968456,0
"MAGT1",0.0119971959886289,0.0556955890322998,0.0691612919381277,0.0552013436271065,0
"COX7B",0.385412900807063,0.34448274529296,0.506090826190537,0.314598801494199,0.474918480932418
"ATP7A",0.0420940436992271,0.0855394755853686,0,0,0
"PGK1",0,0.153678960523841,0.0955992066957578,0.333603165097567,0.17151919140527
"CYSLTR1",0,0.00948576082181009,0,0.0516001282465719,0
"P2RY10",0,0,0,0,0
"ITM2A",0.0246259833936775,0,0,0.135943102851362,0
"HMGN5",0,0.0317730023397219,0.022399640823112,0.0165724927761615,0
"SH3BGRL",0.0764208121359929,0.213686602874332,0.122322850561897,0.387603637722615,0.0878573634635571
"TIMM8A",0,0.0107927128669275,0.012311156298761,0,0
"BTK",0.011094721807132,0,0.00782893277867664,0.138879977534857,0
"RPL36A",0.281898332741619,0.805076372328804,1.06465673832701,0.875343246065874,2.02280921429971
"GLA",0.00937459910150571,0.0782779088099838,0,0.0555843849126793,0
"HNRNPH2",0.140492138424201,0.151874738617375,0,0.0204069691860108,0
"ARMCX6",0.0462008873730981,0.01805309860903,0.126000315652859,0.0771894948474744,0.121045831987791
"ARMCX3",0.0128087080558911,0.185693816423251,0.104718934067844,0.088428800939531,0
"BEX5",0,0.0483166672160292,0.0393596645499909,0,0
"BEX1",0,0.0247034466014849,0,0,0.0893798070366681
"BEX4",0.0330571391114556,0.141025041101597,0.0230293939286572,0.17065557979376,0
"TCEAL8",0,0.130192061823956,0.0503687746722568,0.242930052454898,0.105121848565873
"BEX2",0.0173260128388774,0,0,0,0
"WBP5",0.0472442427447874,0.223524462228267,0.112111178483902,0.390570039009978,0
"NGFRAP1",0,0.348590246201584,0.385320372135877,0.607045817510547,0
"TCEAL4",0,0.228132754258392,0.170332718379105,0.0100057823931717,0.0531730509938633
"TCEAL3",0.0239697088174589,0.0591743215636034,0,0.0707380378317813,0
"TCEAL1",0,0.0264830058623262,0,0.0970049478950235,0.113827651015074
"MORF4L2",0.173217886278216,0.182634095037391,0.434136878486924,0.0902454367617223,0
"PLP1",1.52530751188112,0,0,0,0
"TBC1D8B",0,0,0.0349304381570687,0,0
"PRPS1",0,0.0410636473210528,0.091551294925788,0.0384399381441578,0
"TSC22D3",0.130506862710697,1.1292766803782,0.100632185300945,0.432608150168907,0
"PSMD10",0,0.0699291196029648,0.04196618164338,0.0609821077005365,0
"NXT2",0,0,0,0.0742074731360301,0
"AMMECR1",0.0366211970660214,0,0.0885171783495704,0,0
"ALG13",0,0.153653381548237,0.0423495771675824,0.0144029023261131,0
"PLS3",0,0.0188029551915343,0.045787670430556,0,0
"PGRMC1",0.0252877390977507,0.262318177928612,0,0.13877963408703,0.0981227134457544
"SLC25A5",0.0610054114087005,0.177729987725591,0.161359106630229,0.615187811030657,0.163016439871697
"UBE2A",0.183592822238555,0.121294429638984,0.106181245157757,0.0927340226292186,0
"SEPT6",0,0.0755342962066757,0.0368523741473167,0.233951003636665,0.0727127553956854
"RPL39",0.480879419425911,1.87606126683525,1.63490073582073,2.12214836478484,3.32023878239861
"UPF3B",0.0587643991094889,0.125767395262552,0.0419151639262164,0.0323189435988791,0.113827651015074
"RNF113A",0,0.0473308466849671,0.00782893277867664,0.0160563302644657,0
"NDUFA1",0.0633627226482446,0.625995515075095,0.335258529058764,0.472164994169112,1.18780810299626
"NKAP",0,0.115506570566347,0,0.0238348518944819,0
"LAMP2",0,0.151579607994419,0.0340030272246538,0.0901804857014049,0
"MCTS1",0.0366278906077305,0.137136398441047,0.0412739173914552,0.1484999272793,0
"C1GALT1C1",0,0,0,0,0
"THOC2",0.0479830383448926,0.0796593632772043,0.0298531904557216,0.0636316217036472,0
"XIAP",0,0.0875477565597137,0.0267638896229656,0.0292409610389706,0
"STAG2",0.0763738897523893,0.183150909950382,0.0505922320128924,0.0533567114133158,0
"SH2D1A",0,0,0,0.066811905117639,0
"SMARCA1",0,0.0826788276972098,0,0,0
"SASH3",0,0,0.0409909008211576,0.0486043271757371,0
"ZDHHC9",0,0.0188029551915343,0,0,0
"UTP14A",0,0,0,0,0
"AIFM1",0.0443444584405821,0,0.0356737804581332,0.0144029023261131,0
"RBMX2",0,0.0114441484509284,0.043100166705189,0.0144029023261131,0
"RAP2C",0.0267629691089509,0.0613611759835058,0.0375614104951525,0,0
"MBNL3",0.00937459910150571,0.0275045725201034,0.0412739173914552,0,0
"PHF6",0.0462270945021923,0,0.00782893277867664,0,0
"HPRT1",0.0423006934335705,0,0.00782893277867664,0.112292682444976,0
"MOSPD1",0.188388590243458,0,0.035840530060057,0.0530141211637471,0
"SMIM10",0,0.0541232406102743,0,0.0802637692514897,0.0901070093668857
"FAM127A",0,0.197461517684218,0.11396792513169,0.128974642,0
"FAM127B",0.0121867280370769,0.0240962635390221,0.0774150211806993,0.0888660815610274,0
"MMGT1",0,0.0676996671452669,0,0,0
"FHL1",0,0.402559129527277,0,0.318123205888511,0
"MAP7D3",0,0.173969689438723,0.0633924009252874,0.0833329080931852,0
"HTATSF1",0.0125472644474086,0.0517023061328716,0.0485740116788824,0.0748463260935507,0
"RBMX",0.18388875016939,0.388541859663423,0.127353182946532,0.163972383522315,0.141388557986219
"ATP11C",0,0,0.0398473010749735,0,0
"LDOC1",0,0.0975921449727906,0.0396412859506687,0,0
"FMR1",0.0231964716277377,0.0625275138950396,0,0,0
"IDS",0.105635390059736,0.157971779581909,0.0287643030308026,0.109311564471077,0
"LINC00893",0,0.026405849830589,0,0,0
"TMEM185A",0,0.0531101961552811,0,0.0633758796782853,0
"HMGB3",0.0113702949012976,0.0261541345828531,0.0431241192837259,0.122791165963313,0.086411182745257
"VMA21",0.0122684026506858,0.0637756830370908,0.0385953798948879,0.0828523808783759,0.0988121003295449
"CETN2",0.0112152752107109,0.131420528038987,0.0193201832389251,0.130087538190745,0
"HAUS7",0,0.105021357109728,0,0.0603277262363134,0
"BGN",0.025187238308696,0.788294023417514,0.26976538622744,0,0
"FAM58A",0,0,0.0865308918018475,0.062059226695329,0
"SLC6A8",0.0594260130064477,0,0,0,0
"BCAP31",0.0456858252855064,0.285959791912548,0.123281335011473,0.305524537019598,0
"IDH3G",0.0121278645763863,0.0385002312590741,0.0647832953491396,0.188381207690758,0.102451735079951
"SSR4",0.192229010202196,0.768956683620047,0.649210035400981,1.31513191158456,0.723965295304182
"ARHGAP4",0,0,0,0.325033478242016,0.291064821515299
"NAA10",0.181346071192327,0.168377901253097,0.255360981290411,0.196383976413173,0
"HCFC1",0,0.0114441484509284,0,0,0.108244731578476
"IRAK1",0,0,0.126402601779516,0.0614937840503461,0
"MECP2",0.0898355975381679,0.104641186040973,0.0798274129721915,0.0427903271920378,0
"FLNA",0.0137095714461769,0.408251015518626,0.662052043859001,0.603312276468625,0
"EMD",0.0109619405456653,0.107235882259036,0.0499357855993246,0.21038431349024,0
"RPL10",1.45907546093273,2.70270772730006,3.38346825651206,3.86892409088062,2.23389623033635
"TAZ",0,0.0107927128669275,0,0,0.0531730509938633
"CH17-340M24.3",0,0.0963543988185851,0,0.0539430958535921,0
"ATP6AP1",0,0.0918891156990677,0.112309840626385,0.0289326380400259,0.111192640683925
"GDI1",0.0129752447759119,0.192050061383496,0.237232415942472,0.208665018232398,0.0531730509938633
"FAM50A",0.0398833138859813,0.107668796170008,0.0905253408670613,0.119211730214013,0.153100088686716
"PLXNA3",0,0.0726906039164963,0.0821229637842067,0,0
"LAGE3",0.0729499484185671,0.128932791340802,0.193417172469508,0.143819513540845,0.086411182745257
"UBL4A",0.0519199170524422,0,0.0458169541994811,0.19081555536933,0
"FAM3A",0.0400497575823649,0.0714775451331927,0.0100884845243511,0.0160563302644657,0
"G6PD",0.0237330973924391,0.0789839524528622,0.112729913694528,0.114968027384987,0.0549773752409617
"IKBKG",0.0137882242888782,0.102139571096598,0.0344558925020758,0,0
"DKC1",0.0152681049014013,0.0585987886374827,0.0154651853239289,0.090211262346356,0
"MPP1",0.532273720188233,0.033075721940768,0.321722921733536,0.43090137614239,0.351228500690914
"F8A1",0,0.0871626082029246,0,0.0400974652288954,0
"FUNDC2",0.123467770994235,0.0233248761620679,0.207661703140833,0.132895432280421,0.0997565789952946
"BRCC3",0,0.0247512600180801,0.0350591775244126,0,0
"VBP1",0.0389803451802457,0.0959291970042404,0.138156841433891,0.116639633578199,0
"CLIC2",0.33191565846149,0.107717137013658,0,0,0
"VAMP7",0.0502097699729961,0.0286528103210852,0.0362992611218072,0.177934761728249,0
"FBXO25",0.016251094108198,0.035599814149793,0,0,0
"ERICH1",0,0.110598780814899,0,0.132001592247498,0
"CLN8",0.134120217002177,0.0617184785008364,0.0267638896229656,0,0
"CTD-2336O2.1",0.200109819441863,0.0995353984881538,0.0328604669576208,0.0984540829930241,0
"ARHGEF10",0,0.152391638960233,0,0,0
"AGPAT5",0,0,0.0364768393928112,0,0
"DEFA4",0.0193044975161028,0.00948576082181009,0,0.0292409610389706,3.37151020028964
"DEFA1",0,0,0,0,2.09974482162382
"DEFA1B",0,0,0,0,2.97252428356721
"DEFA3",0.208894054480755,0.112245575263233,0.260080089331822,0.0630815953266242,6.8749833724999
"MSRA",0.0136630746544393,0.0241586391710612,0.00782893277867664,0.133307562658904,0.132835251421352
"MTMR9",0,0.11180913863299,0.116225531355443,0.0891477892391475,0.0549773752409617
"NEIL2",0,0.0271187825445068,0,0,0
"FDFT1",0.198507944878801,0.0193716782502426,0.0301932839942619,0.0829973982276767,0
"CTSB",0.346099852520558,0.305641021592905,0.154335205376303,0.280220929043608,0.0531730509938633
"DLC1",0,0.196920647684313,0.0657164415895196,0,0
"TUSC3",0,0.113873893544322,0,0,0
"ZDHHC2",0.0315713013947563,0.0294438970698124,0,0.0162626133344135,0
"CNOT7",0.059545485348818,0.255064097854271,0.145040072406533,0.143413568313816,0.0531730509938633
"VPS37A",0.0340940366929206,0.0748617430675656,0,0,0
"PCM1",0.378863303908752,0.0285314840259124,0.0399308824376807,0.0599068282001769,0.168805026256035
"ASAH1",0.285112929782129,0.179077880111789,0,0.293695578090062,0.103929114976494
"INTS10",0.0152068678206018,0.111830020001918,0.0346280978944848,0.0270483769217802,0
"LPL",0,0.492833105060799,0,0,0
"DOK2",0,0,0.0152004611499806,0.303316844344244,0
"DMTN",0.561415320659403,0.18222138308196,0.199435655184073,0.326408762496851,0.187405759278788
"REEP4",0.160834300799376,0.0400621076944237,0.0551607132989821,0,0.0778578761803906
"POLR3D",0,0.0376548590550549,0,0.0753373416882855,0
"PPP3CC",0.053267396005611,0.161675524515942,0,0.0572673355005776,0
"SORBS3",0,0.026405849830589,0.166932712843579,0,0
"PDLIM2",0.0157351841076027,0.489493272424949,0.309838347422877,0.0742460781019179,0
"CCAR2",0,0.141607727638344,0.0865084481671212,0.0445962001389789,0
"BIN3",0.0252024058618125,0.0572445364839955,0,0,0
"R3HCC1",0.0230799243265181,0.084105312820573,0,0.106940823578022,0
"LOXL2",0,0.022037961039569,0.0756172695028116,0,0
"SLC25A37",2.29251212225677,0.780202604089246,1.20075595773881,0.529642950469262,0.687693124041388
"ADAM28",0,0.259042326212693,0,0,0
"KCTD9",0,0.0625275138950396,0.0365668190661106,0.0465377981617549,0
"PPP2R2A",0.0865990027550179,0.0761522693947444,0.0542506213959938,0.0292409610389706,0
"BNIP3L",1.22336334545302,0.371961919908787,0.27068899657259,0.376433543928585,0.362259622048043
"DPYSL2",0.0739703194311829,0.123328627160766,0.0287643030308026,0,0
"PTK2B",0,0,0,0.0885950197327686,0
"CLU",0.0152068678206018,0.315893993672462,0.172059628269833,0.782853124173018,0
"CCDC25",0.0325710707292434,0.0676981472585863,0.0278868797969778,0.0753373416882855,0
"PNOC",0,0,0,0,0
"FZD3",0,0,0,0,0
"SARAF",0.114850338088716,0.464556210813605,0.345184212640823,0.507100869321273,0.151869149138714
"LEPROTL1",0.0111858329450305,0.0222368613178559,0.0399729303480307,0.0929300997906322,0.0988121003295449
"RP11-51J9.5",0,0.0494329044216722,0,0.0736280675507955,0
"DCTN6",0.0162651519776664,0.0959737221779366,0.0757294422289401,0.0289612576907276,0
"RBPMS",0,0.027703921039477,0,0,0
"GTF2E2",0,0.0114441484509284,0,0.0189554752975558,0
"GSR",0.0132383227212538,0.0986456856308394,0.00782893277867664,0.0495459759206506,0
"PPP2CB",0.0220046849769277,0.0591059100766896,0.0778224767586283,0.0292409610389706,0
"NRG1",0,0,0,0,0
"MAK16",0,0.0114441484509284,0,0,0
"ZNF703",0,0.10266818705968,0,0,0
"PROSC",0,0.0643731546065315,0,0.0384399381441578,0
"RAB11FIP1",0,0.017999748618884,0,0.0513269295226888,0
"EIF4EBP1",0.0161265513907695,0.131914195882813,0.319473501925088,0.182197154799223,0.0883016802779569
"ASH2L",0.0315064880443488,0.111059385178104,0.0416142422781578,0,0
"LSM1",0.124085506309067,0.17381563945067,0.114122085690158,0.178580559182533,0.08507075986346
"PLPP5",0.0154105743895285,0.165929058039783,0.0410375331043719,0.0975039060532854,0
"WHSC1L1",0.0378756648565495,0.295157054209631,0.077538291135334,0.287889815129364,0
"FGFR1",0,0.407986004451687,0.162251571452894,0,0
"TACC1",0.0138683702379235,0.269485483483964,0.0772462234797447,0.0244086847192849,0.0736227989542348
"PLEKHA2",0,0,0,0,0.110932376412847
"TM2D2",0.0240798650720612,0.17444235562282,0.0100884845243511,0.0539430958535921,0
"GOLGA7",0.0359483735568985,0.0710376150408271,0.0787069479379102,0.135256307609355,0
"GPAT4",0,0.0313728711382189,0.0432223781056889,0.0144029023261131,0
"ANK1",0.204269918232926,0.0162487610437244,0.091793407180268,0.0484606377467632,0
"KAT6A",0.0159134894528908,0.0608360626266586,0.0404234056506938,0,0
"AP3M2",0,0.0292548475734552,0.0328604669576208,0,0
"POLB",0.0711675373781828,0,0.037284744872734,0.0468737805912366,0
"VDAC3",0.0378344874908905,0.128471491013513,0.0911290380339827,0.296906959898756,0
"SMIM19",0,0.117573516817226,0.0829550899852799,0.0919644070963788,0
"THAP1",0,0.0167027824833499,0,0.0290229057852226,0
"RNF170",0,0.0244868922526153,0,0.0897668676668467,0
"HOOK3",0,0.118235584211382,0.0412262043528099,0,0
"FNTA",0.0242050732684765,0.0624753883437391,0.0418319600033304,0.109246712245061,0
"HGSNAT",0,0.01805309860903,0,0.0228436443016781,0
"SPIDR",0,0.0294972470599584,0.0441281939004839,0,0
"CEBPD",0,1.21120589594425,0,0,0.0531730509938633
"PRKDC",0.0243688876034504,0.151046033768073,0.0278868797969778,0,0.113827651015074
"UBE2V2",0.0915521422662211,0.0978460610032859,0.0765353774280255,0.238103784308647,0.202888900348815
"SNAI2",0,0.173735301902941,0,0,0
"PCMTD1",0.145957200596549,0.225402154158205,0.0193201832389251,0.0189554752975558,0
"RB1CC1",0.240746516798826,0.0655391791008262,0.0193201832389251,0,0.104766186903061
"ATP6V1H",0,0.124065258661474,0.0341049757112612,0.0354341794361053,0
"TCEA1",0.298699783153754,0.343099404911402,0.241376676477359,0.303946858207851,0
"LYPLA1",0,0.0294438970698124,0.0590017949886436,0.294355970967112,0
"MRPL15",0.0354501557732936,0,0.0179174173030277,0.0500541828952148,0
"TGS1",0,0.0489137947755326,0,0,0.0747147595937399
"LYN",0,0,0.0388527875551537,0.152463567676058,0
"RPS20",0.430956008899605,1.07615822804515,1.60388323283895,1.63852969551583,1.44700320473512
"CHCHD7",0.0457802652391043,0.053062382738686,0.151216664873463,0.125427559626326,0.0549773752409617
"IMPAD1",0,0.0339875322027093,0.035840530060057,0.0533567114133158,0
"UBXN2B",0,0.01805309860903,0,0,0
"SDCBP",0.154672147013311,0.151933648181194,0.0568815937340776,0.202605961336877,0.103929114976494
"RAB2A",0.153266083797539,0.354486083217206,0.103486078160938,0.191893922159298,0.192558744446837
"ASPH",0,0.119990812178183,0.183671332462696,0,0.0531730509938633
"GGH",0.0138602869107473,0.00948576082181009,0.0485990789052667,0.0704319741110873,0.0978963924510352
"YTHDF3",0,0.0733662071602916,0.0419151639262164,0,0
"ARMC1",0,0,0.0427632992342157,0.103380373824846,0
"MTFR1",0,0,0,0.0569089616811946,0
"CRH",0,0.113515033441527,0,0,0
"RRS1",0.0245386938858603,0.0162487610437244,0.0100884845243511,0.0165724927761615,0
"VCPIP1",0.0357143905935045,0.102174131461003,0,0.0292409610389706,0
"COPS5",0.118882448072468,0.101493910388524,0.078582856416187,0.12650969015813,0.0531730509938633
"ARFGEF1",0,0.0444872289443675,0,0,0
"SULF1",0,0.0127978916251743,0.0382693195968763,0,0
"TRAM1",0.0548588690001513,0.599242025935632,0.10037796677164,0.195866186026872,0
"TERF1",0,0.214826720572491,0.027813295741284,0,0
"RPL7",0.728874484404277,1.59740629780201,1.82703705135207,2.31845999242299,1.27913861306023
"STAU2",0,0.0408409162311033,0.0782366658455566,0.0472179393075763,0.0531730509938633
"UBE2W",0.0137095714461769,0,0.022399640823112,0.0228436443016781,0
"TCEB1",0.110364319645182,0.406267285557125,0.167293932180988,0.495533059846367,0
"TMEM70",0,0.0319390540391232,0.00782893277867664,0.0435526414991354,0
"LY96",0,0.0743663926713091,0,0.0753807958216752,0
"ZFHX4",0.0246259833936775,0.103875551906135,0.0376806159089442,0,0
"PEX2",0.0134746886419619,0.03985397443332,0,0.0146200034591095,0
"TPD52",0,0,0,0.0292409610389706,0
"ZBTB10",0,0.0205801582712914,0,0,0
"PAG1",0,0,0,0,0
"FABP5",0.0143204448588693,0.169898123889133,0.0947366169148465,0.320435528640046,0.0879778648607746
"IMPA1",0,0.0189225554509155,0.00782893277867664,0.0100057823931717,0
"ZFAND1",0.0237818233081854,0.0307044340976876,0.00782893277867664,0.0872393512234689,0
"LRRCC1",0,0,0,0,0
"C8orf59",0.0407133054531511,0.0895601022195407,0.0976164225424082,0.265177073386475,0.0747147595937399
"CA1",1.56288481128188,0.755509329599604,0.973156916524888,0.979338813214663,1.63404350072017
"CA3",0.011094721807132,0.0250339728560348,0,0,0
"CA2",0.494749985768337,0.157021898281021,0.312760993893826,0.411837400984292,0.183882860193005
"WWP1",0.0211823897548313,0.0524883696950942,0.0328604669576208,0,0
"RMDN1",0.049524128501936,0.0524894939844939,0.0378502442657758,0.0436208696979418,0
"CPNE3",0,0.179272465579962,0.0409909008211576,0.218445183540528,0.108150426234825
"NBN",0,0.0369458973642639,0.100155478802183,0,0
"DECR1",0.0115134206574996,0.0647302235187694,0.00782893277867664,0.189397992080663,0
"RP11-662G23.1",0,0.107661499647235,0,0,0
"C8orf88",0.0144022141764807,0.0339853741426765,0.0421526518478257,0.0144029023261131,0
"TMEM55A",0,0.0860391740494632,0.00782893277867664,0.155717662369613,0.127887810587603
"OTUD6B-AS1",0.0294649780709073,0.191118066287631,0.0546360144046644,0.109304534010722,0
"PDP1",0,0.0261541345828531,0.0374807435851003,0,0
"GEM",0,0.0455576711291334,0,0,0
"KIAA1429",0.0182238790067309,0.0799351404908042,0,0,0
"NDUFAF6",0,0.0193716782502426,0.0765750321386498,0.0146200034591095,0.246379744561748
"TP53INP1",0.0297257827501599,0.0277849230936093,0.0667569724999813,0,0
"PLEKHF2",0.0250056063367098,0.0489105238518725,0,0.104293934712002,0
"UQCRB",0.376998036403296,0.248038771456242,0.387352968250691,0.75848619381584,0.350250422268689
"PTDSS1",0,0,0,0.0354341794361053,0
"SDC2",0,0.0936767828184744,0.0426534010781024,0,0
"CPQ",0.0125062395420462,0.113246798437716,0.0713238316894926,0,0
"MTDH",0.174573351549631,0.407110698612499,0.52462123110527,0.261542319697073,0.15257263577413
"RPL30",1.17041796270781,1.77955720137477,1.95527209118745,2.42668931217531,1.45303363593219
"STK3",0,0.122703190961104,0.0675249110290859,0.0189554752975558,0
"OSR2",0.0162091874778129,0.129874087864651,0,0,0
"COX6C",0.136623370447224,0.738309426480754,0.245835468098811,1.09310734691128,0.466454068419169
"POLR2K",0.0869121245132412,0.142386796840187,0.0702749166829573,0.222950899053335,0.0883016802779569
"RNF19A",0.193966147815868,0.194699868296182,0,0.0344432416382594,0
"PABPC1",0.488852772389255,0.652189175201354,0.644467986459012,0.954121694320139,0.586693259144544
"YWHAZ",0.0558383377216676,0.264962892302846,0.248917599532255,0.377895758419773,0.101168272800125
