receptor,tf
HSP90AB1,ATF5
HSP90AB1,ATOH1
HSP90AB1,CEBPD
HSP90AB1,CREB1
HSP90AB1,CREB3
HSP90AB1,CREM
HSP90AB1,CUX2
HSP90AB1,DDIT3
HSP90AB1,DLX5
HSP90AB1,E2F1
HSP90AB1,EGR1
HSP90AB1,ELF1
HSP90AB1,EPAS1
HSP90AB1,ETV1
HSP90AB1,FOS
HSP90AB1,FOSB
HSP90AB1,FOXA2
HSP90AB1,FOXG1
HSP90AB1,FOXO1
HSP90AB1,FOXO3
HSP90AB1,FOXO4
HSP90AB1,FOXO6
HSP90AB1,GABPA
HSP90AB1,GATA1
HSP90AB1,GATA2
HSP90AB1,GLI1
HSP90AB1,GLIS2
HSP90AB1,HAND1
HSP90AB1,HES5
HSP90AB1,HES6
HSP90AB1,HHEX
HSP90AB1,HIC2
HSP90AB1,HIF1A
HSP90AB1,HMGA1
HSP90AB1,HMGA2
HSP90AB1,HOXA11
HSP90AB1,HOXB7
HSP90AB1,HOXC4
HSP90AB1,HSF1
HSP90AB1,HSF2
HSP90AB1,IKZF1
HSP90AB1,IRF2
HSP90AB1,IRF3
HSP90AB1,IRF5
HSP90AB1,JUN
HSP90AB1,KLF1
HSP90AB1,LEF1
HSP90AB1,MAX
HSP90AB1,MAZ
HSP90AB1,MECOM
HSP90AB1,MEF2A
HSP90AB1,MEF2C
HSP90AB1,MEF2D
HSP90AB1,MITF
HSP90AB1,MXD1
HSP90AB1,MYB
HSP90AB1,MYC
HSP90AB1,MYCN
HSP90AB1,MYT1
HSP90AB1,NFATC2
HSP90AB1,NFATC3
HSP90AB1,NFKB1
HSP90AB1,NFKB2
HSP90AB1,NKX2-5
HSP90AB1,NR4A1
HSP90AB1,NR4A2
HSP90AB1,NRF1
HSP90AB1,OSR1
HSP90AB1,PAX3
HSP90AB1,PDX1
HSP90AB1,PIN1
HSP90AB1,PITX2
HSP90AB1,POU2F1
HSP90AB1,POU5F1
HSP90AB1,RBPJ
HSP90AB1,RELA
HSP90AB1,RUNX2
HSP90AB1,SHOX
HSP90AB1,SKI
HSP90AB1,SMAD1
HSP90AB1,SMAD3
HSP90AB1,SMAD4
HSP90AB1,SNAI1
HSP90AB1,SOX2
HSP90AB1,SP1
HSP90AB1,SP3
HSP90AB1,SPI1
HSP90AB1,SPIB
HSP90AB1,SRF
HSP90AB1,STAT1
HSP90AB1,STAT4
HSP90AB1,TAL1
HSP90AB1,TCF4
HSP90AB1,TCF7L2
HSP90AB1,TEAD1
HSP90AB1,TEAD2
HSP90AB1,TEAD3
HSP90AB1,TEAD4
HSP90AB1,TERF1
HSP90AB1,TFAP2A
HSP90AB1,TFCP2
HSP90AB1,TFEB
HSP90AB1,TP53
HSP90AB1,TP63
HSP90AB1,TP73
HSP90AB1,TWIST1
HSP90AB1,USF1
HSP90AB1,YBX1
HSP90AB1,YY1
HSP90AB1,ZBTB16
HSP90AB1,ZC3H8
HSP90AB1,ZHX1
HSP90AB1,ZNF322
HSPA1A,IRF5
HSPA1A,NFKB1
HSPA1A,RELA
HSPA1A,SMAD3
HSPA1A,SMAD4
HSPA1A,TERF2
HSPA1A,TP53
HSPA1B,IRF5
HSPA1B,NFKB1
HSPA1B,RELA
HSPA1B,SMAD3
HSPA1B,SMAD4
HTR2A,TP53
HTR4,TP53
IFI16,IRF3
IFI16,TP53
IFNGR1_IFNGR2,STAT1
IFNGR1,STAT1
IGF1R,CEBPB
IGF1R,CREB1
IGF1R,DLX5
IGF1R,E2F1
IGF1R,ELF1
IGF1R,ELK1
IGF1R,ETS1
IGF1R,FOXA2
IGF1R,FOXG1
IGF1R,FOXO1
IGF1R,FOXO3
IGF1R,FOXO4
IGF1R,FOXO6
IGF1R,GATA1
IGF1R,GATA2
IGF1R,GTF2I
IGF1R,HAND1
IGF1R,HES5
IGF1R,HMGA1
IGF1R,HOXA10
IGF1R,IKZF3
IGF1R,IRF3
IGF1R,IRF5
IGF1R,IRF7
IGF1R,JUN
IGF1R,MEF2D
IGF1R,MITF
IGF1R,MXD1
IGF1R,MYB
IGF1R,MYC
IGF1R,MYT1
IGF1R,NFATC1
IGF1R,NFATC2
IGF1R,NR4A1
IGF1R,NRF1
IGF1R,PITX2
IGF1R,POU5F1
IGF1R,RBPJ
IGF1R,RELA
IGF1R,RUNX2
IGF1R,SKI
IGF1R,SMAD1
IGF1R,SMAD3
IGF1R,SNAI1
IGF1R,SOX2
IGF1R,SP1
IGF1R,STAT1
IGF1R,STAT4
IGF1R,STAT5A
IGF1R,STAT5B
IGF1R,TAL1
IGF1R,TBP
IGF1R,TERF1
IGF1R,TERF2
IGF1R,TFCP2
IGF1R,TFDP1
IGF1R,TP53
IGF1R,TWIST1
IGF1R,YBX1
IGF1R,ZBTB33
IGF1R,ZNF322
IKBKB,AIRE
IKBKB,ATF4
IKBKB,ATF6
IKBKB,CREB1
IKBKB,DLX5
IKBKB,E2F1
IKBKB,E4F1
IKBKB,EGR1
IKBKB,ELK1
IKBKB,FOS
IKBKB,FOXA2
IKBKB,FOXG1
IKBKB,FOXO1
IKBKB,FOXO3
IKBKB,FOXO4
IKBKB,FOXO6
IKBKB,FOXP3
IKBKB,GABPA
IKBKB,GATA1
IKBKB,GATA2
IKBKB,GLI1
IKBKB,GLI2
IKBKB,GLI3
IKBKB,GLIS2
IKBKB,HAND1
IKBKB,HAND2
IKBKB,HES5
IKBKB,HIF1A
IKBKB,HMGA1
IKBKB,IKZF3
IKBKB,IRF3
IKBKB,IRF5
IKBKB,IRF7
IKBKB,JUN
IKBKB,KMT2A
IKBKB,MAX
IKBKB,MECOM
IKBKB,MEF2A
IKBKB,MEF2C
IKBKB,MEF2D
IKBKB,MITF
IKBKB,MXD1
IKBKB,MYB
IKBKB,MYC
IKBKB,MYOD1
IKBKB,MYOG
IKBKB,MYT1
IKBKB,NEUROD1
IKBKB,NFATC1
IKBKB,NFATC2
IKBKB,NFKB1
IKBKB,NFKB2
IKBKB,NR4A1
IKBKB,NRF1
IKBKB,PAX2
IKBKB,PITX2
IKBKB,POU5F1
IKBKB,REL
IKBKB,RELA
IKBKB,RUNX2
IKBKB,RUNX3
IKBKB,SKI
IKBKB,SMAD1
IKBKB,SMAD3
IKBKB,SMAD4
IKBKB,SMAD5
IKBKB,SMAD9
IKBKB,SOX2
IKBKB,SP1
IKBKB,STAT1
IKBKB,TAL1
IKBKB,TBP
IKBKB,TCF3
IKBKB,TERF1
IKBKB,TP53
IKBKB,TP63
IKBKB,TP73
IKBKB,TWIST1
IKBKB,YBX1
IKBKB,ZBTB16
IKBKB,ZNF322
IKBKE,AIRE
IKBKE,ARNT
IKBKE,ASCL1
IKBKE,ATF1
IKBKE,ATF2
IKBKE,ATF4
IKBKE,ATF5
IKBKE,ATOH1
IKBKE,CEBPD
IKBKE,CREB1
IKBKE,CREB3
IKBKE,CREM
IKBKE,CUX2
IKBKE,DDIT3
IKBKE,DLX5
IKBKE,E2F1
IKBKE,EGR1
IKBKE,ELF1
IKBKE,EPAS1
IKBKE,ETV1
IKBKE,FOS
IKBKE,FOSB
IKBKE,FOXA2
IKBKE,FOXG1
IKBKE,FOXO1
IKBKE,FOXO3
IKBKE,FOXO4
IKBKE,FOXO6
IKBKE,GATA1
IKBKE,GATA2
IKBKE,GLI1
IKBKE,GLI2
IKBKE,GLI3
IKBKE,GLIS2
IKBKE,HAND1
IKBKE,HES5
IKBKE,HES6
IKBKE,HHEX
IKBKE,HIC2
IKBKE,HIF1A
IKBKE,HMGA1
IKBKE,HMGA2
IKBKE,HOXA11
IKBKE,HOXB7
IKBKE,HOXC4
IKBKE,HSF1
IKBKE,IKZF1
IKBKE,IRF1
IKBKE,IRF2
IKBKE,IRF3
IKBKE,IRF5
IKBKE,IRF7
IKBKE,JUN
IKBKE,KLF1
IKBKE,LEF1
IKBKE,MAX
IKBKE,MAZ
IKBKE,MECOM
IKBKE,MEF2A
IKBKE,MEF2C
IKBKE,MEF2D
IKBKE,MITF
IKBKE,MXD1
IKBKE,MYB
IKBKE,MYC
IKBKE,MYCN
IKBKE,MYOD1
IKBKE,MYT1
IKBKE,NFATC1
IKBKE,NFATC2
IKBKE,NFATC3
IKBKE,NFKB1
IKBKE,NFKB2
IKBKE,NKX2-5
IKBKE,NR4A1
IKBKE,NR4A2
IKBKE,NRF1
IKBKE,OSR1
IKBKE,PAX3
IKBKE,PDX1
IKBKE,PIN1
IKBKE,PITX2
IKBKE,POU2F1
IKBKE,POU5F1
IKBKE,RBPJ
IKBKE,REL
IKBKE,RELA
IKBKE,RUNX2
IKBKE,SHOX
IKBKE,SKI
IKBKE,SMAD1
IKBKE,SMAD3
IKBKE,SMAD4
IKBKE,SMAD5
IKBKE,SMAD9
IKBKE,SNAI1
IKBKE,SOX2
IKBKE,SP1
IKBKE,SP3
IKBKE,SPI1
IKBKE,SPIB
IKBKE,SRF
IKBKE,STAT1
IKBKE,STAT2
IKBKE,STAT4
IKBKE,TAL1
IKBKE,TCF4
IKBKE,TCF7L2
IKBKE,TEAD1
IKBKE,TEAD2
IKBKE,TEAD3
IKBKE,TEAD4
IKBKE,TERF1
IKBKE,TFAP2A
IKBKE,TFCP2
IKBKE,TFEB
IKBKE,TP53
IKBKE,TP63
IKBKE,TP73
IKBKE,TWIST1
IKBKE,USF1
IKBKE,YBX1
IKBKE,YY1
IKBKE,ZBTB16
IKBKE,ZC3H8
IKBKE,ZHX1
IKBKE,ZNF322
IL12RB1,STAT4
IL12RB2,STAT4
IL1R1,CREB1
IL1R1,DLX5
IL1R1,FOXA2
IL1R1,FOXG1
IL1R1,FOXO1
IL1R1,FOXO3
IL1R1,FOXO4
IL1R1,FOXO6
IL1R1,GATA1
IL1R1,GATA2
IL1R1,HAND1
IL1R1,HES5
IL1R1,IRF5
IL1R1,IRF7
IL1R1,MITF
IL1R1,MXD1
IL1R1,MYB
IL1R1,MYT1
IL1R1,NFATC2
IL1R1,NFKB1
IL1R1,NR4A1
IL1R1,NRF1
IL1R1,PITX2
IL1R1,POU5F1
IL1R1,RELA
IL1R1,RUNX2
IL1R1,SKI
IL1R1,SMAD3
IL1R1,SMAD4
IL1R1,SOX2
IL1R1,SP1
IL1R1,STAT1
IL1R1,TAL1
IL1R1,TBPL1
IL1R1,TERF1
IL1R1,TWIST1
IL1R1,YBX1
IL1R1,ZNF322
IL1RAPL1,TP53
IL1RAPL2,TP53
IL27RA,STAT1
IL2RA,NFKB1
IL2RA,STAT5B
IL2RB,ELK1
IL2RB,FOXO3
IL2RB,IKZF3
IL2RB,IRF5
IL2RB,IRF7
IL2RB,JUN
IL2RB,MYB
IL2RB,RBPJ
IL2RB,RELA
IL2RB,SMAD3
IL2RB,STAT1
IL2RB,STAT4
IL2RB,STAT5A
IL2RB,STAT5B
IL2RB,TFDP1
IL2RG,ELK1
IL2RG,FOXO3
IL2RG,IKZF3
IL2RG,STAT1
IL2RG,STAT5A
IL2RG,STAT5B
IL5RA,SOX4
ILK,AIRE
ILK,ARNT
ILK,ASCL1
ILK,ATF1
ILK,ATF2
ILK,ATF4
ILK,ATF5
ILK,ATOH1
ILK,CEBPD
ILK,CREB1
ILK,CREB3
ILK,CREM
ILK,CUX2
ILK,DDIT3
ILK,DLX5
ILK,E2F1
ILK,EGR1
ILK,ELF1
ILK,ELK1
ILK,EPAS1
ILK,ETV1
ILK,FOS
ILK,FOSB
ILK,FOXA2
ILK,FOXG1
ILK,FOXO1
ILK,FOXO3
ILK,FOXO4
ILK,FOXO6
ILK,GATA1
ILK,GATA2
ILK,GLI1
ILK,HAND1
ILK,HES5
ILK,HES6
ILK,HHEX
ILK,HIC2
ILK,HIF1A
ILK,HMGA1
ILK,HMGA2
ILK,HOXA11
ILK,HOXB7
ILK,HOXC4
ILK,HSF1
ILK,IKZF1
ILK,IKZF3
ILK,IRF2
ILK,IRF3
ILK,JUN
ILK,KLF1
ILK,LEF1
ILK,MAX
ILK,MAZ
ILK,MECOM
ILK,MEF2A
ILK,MEF2C
ILK,MEF2D
ILK,MITF
ILK,MXD1
ILK,MYB
ILK,MYC
ILK,MYCN
ILK,MYT1
ILK,NFATC2
ILK,NFATC3
ILK,NFKB1
ILK,NFKB2
ILK,NKX2-5
ILK,NR4A1
ILK,NR4A2
ILK,NRF1
ILK,OSR1
ILK,PAX3
ILK,PDX1
ILK,PIN1
ILK,PITX2
ILK,POU2F1
ILK,POU5F1
ILK,RBPJ
ILK,RELA
ILK,RUNX2
ILK,SHOX
ILK,SKI
ILK,SMAD1
ILK,SMAD3
ILK,SMAD4
ILK,SNAI1
ILK,SOX2
ILK,SP1
ILK,SP3
ILK,SPI1
ILK,SPIB
ILK,SRF
ILK,STAT1
ILK,STAT4
ILK,TAL1
ILK,TCF4
ILK,TCF7L2
ILK,TEAD1
ILK,TEAD2
ILK,TEAD3
ILK,TEAD4
ILK,TERF1
ILK,TFAP2A
ILK,TFCP2
ILK,TFEB
ILK,TP53
ILK,TP63
ILK,TP73
ILK,TWIST1
ILK,USF1
ILK,YBX1
ILK,YY1
ILK,ZBTB16
ILK,ZC3H8
ILK,ZHX1
ILK,ZNF322
INPP5D,CREB1
INPP5D,DLX5
INPP5D,FOXA2
INPP5D,FOXG1
INPP5D,FOXO1
INPP5D,FOXO3
INPP5D,FOXO4
INPP5D,FOXO6
INPP5D,GATA1
INPP5D,GATA2
INPP5D,HAND1
INPP5D,HES5
INPP5D,IRF5
INPP5D,IRF7
INPP5D,MITF
INPP5D,MXD1
INPP5D,MYB
INPP5D,MYT1
INPP5D,NFATC2
INPP5D,NFKB1
INPP5D,NR4A1
INPP5D,NRF1
INPP5D,PITX2
INPP5D,POU5F1
INPP5D,RELA
INPP5D,RUNX2
INPP5D,SKI
INPP5D,SMAD3
INPP5D,SMAD4
INPP5D,SOX2
INPP5D,SP1
INPP5D,STAT1
INPP5D,TAL1
INPP5D,TERF1
INPP5D,TWIST1
INPP5D,YBX1
INPP5D,ZNF322
INSR,ATF1
INSR,ATF2
INSR,CEBPB
INSR,CREB1
INSR,CREM
INSR,DLX5
INSR,E2F1
INSR,ELF1
INSR,ELK1
INSR,FOXA2
INSR,FOXG1
INSR,FOXO1
INSR,FOXO3
INSR,FOXO4
INSR,FOXO6
INSR,GATA1
INSR,GATA2
INSR,GCM1
INSR,GLI1
INSR,HAND1
INSR,HES5
INSR,HMGA1
INSR,IKZF1
INSR,IKZF3
INSR,IRF3
INSR,IRF5
INSR,IRF7
INSR,JUN
INSR,JUND
INSR,MEF2D
INSR,MITF
INSR,MXD1
INSR,MYB
INSR,MYC
INSR,MYOD1
INSR,MYT1
INSR,NFATC1
INSR,NFATC2
INSR,NFATC3
INSR,NFATC4
INSR,NFKB1
INSR,NKX2-1
INSR,NR4A1
INSR,NRF1
INSR,PAX3
INSR,PAX8
INSR,PITX2
INSR,POU4F1
INSR,POU5F1
INSR,RBPJ
INSR,RELA
INSR,RUNX2
INSR,SKI
INSR,SMAD1
INSR,SMAD3
INSR,SMAD4
INSR,SOX2
INSR,SP1
INSR,SP3
INSR,STAT1
INSR,STAT4
INSR,STAT5A
INSR,STAT5B
INSR,TAL1
INSR,TBP
INSR,TEAD1
INSR,TEAD2
INSR,TEAD3
INSR,TEAD4
INSR,TERF1
INSR,TFCP2
INSR,TFDP1
INSR,TFEB
INSR,TP53
INSR,TP73
INSR,TWIST1
INSR,XBP1
INSR,YBX1
INSR,ZBTB16
INSR,ZNF24
INSR,ZNF264
INSR,ZNF322
IRAK1,ARNT
IRAK1,ARNTL
IRAK1,CEBPA
IRAK1,CREB1
IRAK1,CTCF
IRAK1,DLX5
IRAK1,EGR1
IRAK1,ELF4
IRAK1,ETV5
IRAK1,FOS
IRAK1,FOXA2
IRAK1,FOXG1
IRAK1,FOXL2
IRAK1,FOXO1
IRAK1,FOXO3
IRAK1,FOXO4
IRAK1,FOXO6
IRAK1,GABPA
IRAK1,GATA1
IRAK1,GATA2
IRAK1,HAND1
IRAK1,HES5
IRAK1,HMGA1
IRAK1,HNF4A
IRAK1,HSF2
IRAK1,IRF3
IRAK1,IRF5
IRAK1,IRF7
IRAK1,JUN
IRAK1,MITF
IRAK1,MXD1
IRAK1,MYB
IRAK1,MYC
IRAK1,MYOD1
IRAK1,MYT1
IRAK1,NCOA1
IRAK1,NFATC1
IRAK1,NFATC2
IRAK1,NFKB1
IRAK1,NKX2-5
IRAK1,NR2F2
IRAK1,NR4A1
IRAK1,NR5A1
IRAK1,NRF1
IRAK1,PITX2
IRAK1,PLAG1
IRAK1,POU5F1
IRAK1,RELA
IRAK1,RUNX2
IRAK1,SKI
IRAK1,SMAD1
IRAK1,SMAD3
IRAK1,SMAD4
IRAK1,SMAD5
IRAK1,SMAD9
IRAK1,SOX2
IRAK1,SOX4
IRAK1,SOX6
IRAK1,SP1
IRAK1,SP3
IRAK1,SREBF1
IRAK1,SRF
IRAK1,STAT1
IRAK1,TAL1
IRAK1,TBPL1
IRAK1,TEAD1
IRAK1,TEAD2
IRAK1,TEAD3
IRAK1,TEAD4
IRAK1,TERF1
IRAK1,TFAP2B
IRAK1,TFAP2C
IRAK1,TP53
IRAK1,TP73
IRAK1,TRPS1
IRAK1,TWIST1
IRAK1,YBX1
IRAK1,ZBTB16
IRAK1,ZHX1
IRAK1,ZNF10
IRAK1,ZNF322
IRAK2,CREB1
IRAK2,DLX5
IRAK2,FOXA2
IRAK2,FOXG1
IRAK2,FOXO1
IRAK2,FOXO3
IRAK2,FOXO4
IRAK2,FOXO6
IRAK2,GATA1
IRAK2,GATA2
IRAK2,HAND1
IRAK2,HES5
IRAK2,HMGA1
IRAK2,HOXC8
IRAK2,IRF3
IRAK2,IRF5
IRAK2,IRF7
IRAK2,JUN
IRAK2,MITF
IRAK2,MXD1
IRAK2,MYB
IRAK2,MYC
IRAK2,MYT1
IRAK2,NFATC2
IRAK2,NFKB1
IRAK2,NR4A1
IRAK2,NRF1
IRAK2,PITX2
IRAK2,POU5F1
IRAK2,RELA
IRAK2,RUNX2
IRAK2,SKI
IRAK2,SMAD1
IRAK2,SMAD3
IRAK2,SMAD4
IRAK2,SMAD5
IRAK2,SMAD9
IRAK2,SOX2
IRAK2,SP1
IRAK2,STAT1
IRAK2,TAL1
IRAK2,TBPL1
IRAK2,TERF1
IRAK2,TWIST1
IRAK2,YBX1
IRAK2,ZNF322
IRAK3,CREB1
IRAK3,DLX5
IRAK3,FOXA2
IRAK3,FOXG1
IRAK3,FOXO1
IRAK3,FOXO3
IRAK3,FOXO4
IRAK3,FOXO6
IRAK3,GATA1
IRAK3,GATA2
IRAK3,HAND1
IRAK3,HES5
IRAK3,IRF3
IRAK3,IRF5
IRAK3,IRF7
IRAK3,MITF
IRAK3,MXD1
IRAK3,MYB
IRAK3,MYT1
IRAK3,NFATC2
IRAK3,NFKB1
IRAK3,NR4A1
IRAK3,NRF1
IRAK3,PITX2
IRAK3,POU5F1
IRAK3,RELA
IRAK3,RUNX2
IRAK3,SKI
IRAK3,SMAD3
IRAK3,SMAD4
IRAK3,SOX2
IRAK3,SP1
IRAK3,STAT1
IRAK3,TAL1
IRAK3,TBPL1
IRAK3,TERF1
IRAK3,TWIST1
IRAK3,YBX1
IRAK3,ZNF322
ITGA1,FOXO3
ITGA1,HMGA1
ITGA1,STAT1
ITGA1,STAT5A
ITGA1,STAT5B
ITGA2B_ITGB3,YBX1
ITGA5,ELK1
ITGA5,FOXO3
ITGA5,HMGA1
ITGA5,IKZF3
ITGA5,JUN
ITGA5,NFKB1
ITGA5,SMAD3
ITGA5,STAT1
ITGA5,STAT5A
ITGA5,STAT5B
ITGB1,AIRE
ITGB1,ARNT
ITGB1,ASCL1
ITGB1,ATF1
ITGB1,ATF2
ITGB1,ATF4
ITGB1,ATF5
ITGB1,ATOH1
ITGB1,CEBPD
ITGB1,CREB1
ITGB1,CREB3
ITGB1,CREM
ITGB1,CUX2
ITGB1,DDIT3
ITGB1,DLX5
ITGB1,E2F1
ITGB1,EGR1
ITGB1,ELF1
ITGB1,EPAS1
ITGB1,ETV1
ITGB1,FOS
ITGB1,FOSB
ITGB1,FOXA2
ITGB1,FOXG1
ITGB1,FOXO1
ITGB1,FOXO3
ITGB1,FOXO4
ITGB1,FOXO6
ITGB1,GATA1
ITGB1,GATA2
ITGB1,GLI1
ITGB1,HAND1
ITGB1,HES5
ITGB1,HES6
ITGB1,HHEX
ITGB1,HIC2
ITGB1,HIF1A
ITGB1,HMGA1
ITGB1,HMGA2
ITGB1,HOXA11
ITGB1,HOXB7
ITGB1,HOXC4
ITGB1,HSF1
ITGB1,IKZF1
ITGB1,IRF2
ITGB1,IRF3
ITGB1,JUN
ITGB1,KLF1
ITGB1,LEF1
ITGB1,MAX
ITGB1,MAZ
ITGB1,MECOM
ITGB1,MEF2A
ITGB1,MEF2C
ITGB1,MEF2D
ITGB1,MITF
ITGB1,MXD1
ITGB1,MYB
ITGB1,MYC
ITGB1,MYCN
ITGB1,MYT1
ITGB1,NFATC2
ITGB1,NFATC3
ITGB1,NFKB1
ITGB1,NFKB2
ITGB1,NKX2-5
ITGB1,NR4A1
ITGB1,NR4A2
ITGB1,NRF1
ITGB1,OSR1
ITGB1,PAX3
ITGB1,PDX1
ITGB1,PIN1
ITGB1,PITX2
ITGB1,POU2F1
ITGB1,POU5F1
ITGB1,RBPJ
ITGB1,RELA
ITGB1,RUNX2
ITGB1,SHOX
ITGB1,SKI
ITGB1,SMAD1
ITGB1,SMAD3
ITGB1,SMAD4
ITGB1,SNAI1
ITGB1,SOX2
ITGB1,SP1
ITGB1,SP3
ITGB1,SPI1
ITGB1,SPIB
ITGB1,SRF
ITGB1,STAT1
ITGB1,STAT4
ITGB1,TAL1
ITGB1,TCF4
ITGB1,TCF7L2
ITGB1,TEAD1
ITGB1,TEAD2
ITGB1,TEAD3
ITGB1,TEAD4
ITGB1,TERF1
ITGB1,TFAP2A
ITGB1,TFCP2
ITGB1,TFEB
ITGB1,TP53
ITGB1,TP63
ITGB1,TP73
ITGB1,TWIST1
ITGB1,USF1
ITGB1,YBX1
ITGB1,YY1
ITGB1,ZBTB16
ITGB1,ZC3H8
ITGB1,ZHX1
ITGB1,ZNF322
ITGB2,ELK1
ITGB2,IKZF3
ITGB2,JUN
ITGB3,ELK1
ITGB3,FOXO3
ITGB3,IKZF3
ITGB3,STAT1
ITGB3,STAT5A
ITGB3,STAT5B
ITK,CREB1
ITK,ELF1
ITK,ELK1
ITK,FOXO3
ITK,IKZF3
ITK,IRF1
ITK,IRF3
ITK,IRF5
ITK,JUN
ITK,MYC
ITK,NFKB1
ITK,RELA
ITK,SMAD1
ITK,SMAD3
ITK,SMAD4
ITK,SP1
ITK,STAT5A
ITK,STAT5B
ITK,TFCP2
ITK,TP53
JAK1,ATF4
JAK1,ATF6
JAK1,CREB1
JAK1,DBP
JAK1,DLX5
JAK1,ELK1
JAK1,FOXA2
JAK1,FOXG1
JAK1,FOXO1
JAK1,FOXO3
JAK1,FOXO4
JAK1,FOXO6
JAK1,GATA1
JAK1,GATA2
JAK1,HAND1
JAK1,HES5
JAK1,HMGA1
JAK1,IKZF3
JAK1,IRF5
JAK1,IRF7
JAK1,JUN
JAK1,MITF
JAK1,MXD1
JAK1,MYB
JAK1,MYT1
JAK1,NFATC2
JAK1,NR4A1
JAK1,NRF1
JAK1,PITX2
JAK1,POU5F1
JAK1,RBPJ
JAK1,RELA
JAK1,RUNX2
JAK1,SKI
JAK1,SMAD3
JAK1,SOX2
JAK1,SP1
JAK1,STAT1
JAK1,STAT2
JAK1,STAT4
JAK1,STAT5A
JAK1,STAT5B
JAK1,TAL1
JAK1,TERF1
JAK1,TFDP1
JAK1,TP53
JAK1,TWIST1
JAK1,YBX1
JAK1,ZNF322
JAK2,ARNTL
JAK2,ATF1
JAK2,ATF2
JAK2,ATOH1
JAK2,CREB1
JAK2,CREM
JAK2,DBP
JAK2,DLX5
JAK2,E2F1
JAK2,E2F2
JAK2,E2F3
JAK2,E2F4
JAK2,E2F5
JAK2,EGR1
JAK2,ELF1
JAK2,ELK1
JAK2,FOXA2
JAK2,FOXG1
JAK2,FOXO1
JAK2,FOXO3
JAK2,FOXO4
JAK2,FOXO6
JAK2,GATA1
JAK2,GATA2
JAK2,GCM1
JAK2,GLI1
JAK2,GLI2
JAK2,GLI3
JAK2,GLIS2
JAK2,GTF2I
JAK2,HAND1
JAK2,HES1
JAK2,HES5
JAK2,HIF1A
JAK2,HMGA1
JAK2,HOXB6
JAK2,IKZF3
JAK2,IRF3
JAK2,IRF5
JAK2,IRF7
JAK2,JUN
JAK2,LEF1
JAK2,MAX
JAK2,MITF
JAK2,MXD1
JAK2,MYB
JAK2,MYBL2
JAK2,MYC
JAK2,MYOD1
JAK2,MYT1
JAK2,NFATC2
JAK2,NFATC3
JAK2,NFKB1
JAK2,NFKB2
JAK2,NR4A1
JAK2,NRF1
JAK2,PITX2
JAK2,POU5F1
JAK2,PURB
JAK2,RBPJ
JAK2,RELA
JAK2,RUNX2
JAK2,SKI
JAK2,SMAD1
JAK2,SMAD3
JAK2,SMAD4
JAK2,SNAI1
JAK2,SOX2
JAK2,SP1
JAK2,SP3
JAK2,SPI1
JAK2,STAT1
JAK2,STAT2
JAK2,STAT4
JAK2,STAT5A
JAK2,STAT5B
JAK2,TAL1
JAK2,TBP
JAK2,TCF3
JAK2,TERF1
JAK2,TET1
JAK2,TFCP2
JAK2,TFDP1
JAK2,TP53
JAK2,TP63
JAK2,TP73
JAK2,TWIST1
JAK2,WT1
JAK2,YBX1
JAK2,YY1
JAK2,ZBTB16
JAK2,ZNF322
JAK3,ATF4
JAK3,ATF5
JAK3,CREB1
JAK3,DBP
JAK3,DDIT3
JAK3,DLX5
JAK3,E2F1
JAK3,E2F3
JAK3,ELK1
JAK3,FOS
JAK3,FOXA2
JAK3,FOXG1
JAK3,FOXM1
JAK3,FOXO1
JAK3,FOXO3
JAK3,FOXO4
JAK3,FOXO6
JAK3,GATA1
JAK3,GATA2
JAK3,HAND1
JAK3,HES5
JAK3,HMGA1
JAK3,IKZF3
JAK3,IRF5
JAK3,IRF7
JAK3,MEF2C
JAK3,MITF
JAK3,MXD1
JAK3,MYB
JAK3,MYBL2
JAK3,MYC
JAK3,MYT1
JAK3,NFATC1
JAK3,NFATC2
JAK3,NR4A1
JAK3,NRF1
JAK3,PITX2
JAK3,POU5F1
JAK3,RBPJ
JAK3,RELA
JAK3,RUNX2
JAK3,SKI
JAK3,SMAD3
JAK3,SMAD4
JAK3,SOX2
JAK3,SP1
JAK3,STAT1
JAK3,STAT2
JAK3,STAT4
JAK3,STAT5A
JAK3,STAT5B
JAK3,TAL1
JAK3,TERF1
JAK3,TFDP1
JAK3,TP53
JAK3,TWIST1
JAK3,YBX1
JAK3,ZNF322
KAT2B,E2F1
KAT2B,E2F2
KAT2B,ETV1
KAT2B,FLI1
KAT2B,HNF1A
KAT2B,IRF1
KAT2B,IRF2
KAT2B,IRF7
KAT2B,KLF13
KAT2B,MEF2C
KAT2B,MYC
KAT2B,MYOD1
KAT2B,NR5A1
KAT2B,RBPJ
KAT2B,RELA
KAT2B,SMAD3
KAT2B,TAL1
KAT2B,TP53
KAT2B,TP73
KRAS,FOXO4
KRAS,JUN
KRAS,SRY
KRAS,TCF3
LAT,CREB1
LAT,DLX5
LAT,ELK1
LAT,FOXA2
LAT,FOXG1
LAT,FOXO1
LAT,FOXO3
LAT,FOXO4
LAT,FOXO6
LAT,GATA1
LAT,GATA2
LAT,HAND1
LAT,HES5
LAT,IKZF3
LAT,JUN
LAT,MITF
LAT,MXD1
LAT,MYT1
LAT,NFATC2
LAT,NR4A1
LAT,NRF1
LAT,PITX2
LAT,POU5F1
LAT,RUNX2
LAT,SKI
LAT,SMAD3
LAT,SOX2
LAT,SP1
