,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
2619,Fibroblast,MSC,VWF,LRP1,Ligand,Receptor,0.397851123679524
2620,Fibroblast,MSC,LAMB1,ITGA1,Ligand,Receptor,0.158819361632203
2621,Fibroblast,MSC,IBSP,ITGB5,Ligand,Receptor,0.205173155135371
2622,Fibroblast,MSC,HSPG2,FGFR1,Ligand,Receptor,0.205073748378086
2623,Fibroblast,MSC,HSPG2,LRP1,Ligand,Receptor,0.270906349038102
2624,Fibroblast,MSC,MIF,CD44,Ligand,Receptor,0.443412038954449
2625,Fibroblast,MSC,NID1,ITGB1,Ligand,Receptor,0.296456671415576
2626,Fibroblast,MSC,NID1,ITGAV,Ligand,Receptor,0.225736353223029
2627,Fibroblast,MSC,VEGFA,NRP1,Ligand,Receptor,0.124543197957647
2628,Fibroblast,MSC,VEGFA,NRP2,Ligand,Receptor,0.230308975965034
2629,Fibroblast,MSC,VEGFA,ITGB1,Ligand,Receptor,0.265477756911783
2630,Fibroblast,MSC,VEGFA,ITGAV,Ligand,Receptor,0.194757438719236
2631,Fibroblast,MSC,GAL,HLA-DPA1,Ligand,Receptor,0.0684091133547459
2632,Fibroblast,MSC,BDNF,NGFR,Ligand,Receptor,0.036866792560813
2633,Fibroblast,MSC,BDNF,NTRK2,Ligand,Receptor,0.0559529982711026
2634,Fibroblast,MSC,CALR,ITGAV,Ligand,Receptor,0.446204825096258
2635,Fibroblast,MSC,CALR,LRP1,Ligand,Receptor,0.491374820911331
2636,Fibroblast,MSC,MFGE8,ITGAV,Ligand,Receptor,0.217744254610924
2637,Fibroblast,MSC,MFGE8,PDGFRB,Ligand,Receptor,0.245497594142285
2638,Fibroblast,MSC,POSTN,ITGB5,Ligand,Receptor,0.1785161901416
2639,Fibroblast,MSC,ANGPT1,ITGB1,Ligand,Receptor,0.239095987151785
2640,Fibroblast,MSC,ANGPT1,ITGA5,Ligand,Receptor,0.105479776838871
2641,Fibroblast,MSC,LTBP3,ITGB5,Ligand,Receptor,0.132329232579482
2642,Fibroblast,MSC,COL18A1,ITGA1,Ligand,Receptor,0.306273504524444
2643,Fibroblast,MSC,COL18A1,ITGA10,Ligand,Receptor,0.303516943493616
2644,Fibroblast,MSC,COL18A1,ITGA11,Ligand,Receptor,0.319245495193386
2645,Fibroblast,MSC,MFNG,NOTCH2,Ligand,Receptor,0.147970248235312
2646,Fibroblast,MSC,HRAS,INSR,Ligand,Receptor,0.126762143432905
2647,Fibroblast,MSC,TIMP1,CD63,Ligand,Receptor,1.04220146624281
2648,Fibroblast,MSC,PLAT,LRP1,Ligand,Receptor,0.282252713067769
2649,Fibroblast,MSC,TIMP2,ITGB1,Ligand,Receptor,0.280435193329646
2650,Fibroblast,MSC,CTHRC1,FZD5,Ligand,Receptor,0.107193563206548
2651,Fibroblast,MSC,HMGB1,THBD,Ligand,Receptor,0.883855304890865
2652,Fibroblast,MSC,TGM2,ITGB1,Ligand,Receptor,0.26903092209932
2653,Fibroblast,MSC,TGM2,SDC4,Ligand,Receptor,0.102989533658133
2654,Fibroblast,MSC,A2M,LRP1,Ligand,Receptor,0.306915597827904
2655,Fibroblast,MSC,SERPINE2,LRP1,Ligand,Receptor,0.206358651199003
2656,Fibroblast,MSC,LRPAP1,LRP1,Ligand,Receptor,0.258499661124199
2657,Fibroblast,MSC,PSAP,LRP1,Ligand,Receptor,0.425281899060488
2658,Fibroblast,MSC,COL18A1,ITGA5,Ligand,Receptor,0.231033244678093
2659,Fibroblast,MSC,COL18A1,PTPRS,Ligand,Receptor,0.209294037507866
2660,Fibroblast,MSC,CALM1,INSR,Ligand,Receptor,0.340293342369596
2661,Fibroblast,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.12870615822866
2662,Fibroblast,MSC,MMP2,FGFR1,Ligand,Receptor,0.200751798868063
2663,Fibroblast,MSC,ARF6,SMAP1,Ligand,Receptor,0.242150845923613
2664,Fibroblast,MSC,CALM1,PTPRA,Ligand,Receptor,0.347609059978238
2665,Fibroblast,MSC,RTN4,NGFR,Ligand,Receptor,0.203809927216191
2666,Fibroblast,MSC,HSP90B1,LRP1,Ligand,Receptor,0.331873006967124
2667,Fibroblast,MSC,HSP90B1,ERBB2,Ligand,Receptor,0.198002689393591
2668,Fibroblast,MSC,HSP90AA1,ERBB2,Ligand,Receptor,0.554792062209736
2669,Fibroblast,MSC,COL18A1,ITGB5,Ligand,Receptor,0.26144663964319
2670,Fibroblast,MSC,CALM1,AQP1,Ligand,Receptor,0.315337024537807
2671,Fibroblast,MSC,BDNF,ERBB2,Ligand,Receptor,0.0761114079762922
2672,Fibroblast,MSC,LGALS3,ENG,Ligand,Receptor,0.595005369891609
2673,Fibroblast,MSC,VWF,ITGB1,Ligand,Receptor,0.423401446056998
2674,Fibroblast,MSC,RARRES1,NRP2,Ligand,Receptor,0.245266412382897
2675,Fibroblast,MSC,ETV5,ERBB2,Ligand,Receptor,0.0724883336254694
2676,Fibroblast,MSC,MFGE8,ITGB5,Ligand,Receptor,0.185261757455654
2677,Fibroblast,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.21669058662566
2678,Fibroblast,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.304788874762159
2679,Fibroblast,Megakaryocyte,APP,CD74,Ligand,Receptor,0.593069056651294
2680,Fibroblast,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.910537869628419
2681,Fibroblast,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,0.27394254670452
2682,Fibroblast,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.377175070024333
2683,Fibroblast,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.363556803425723
2684,Fibroblast,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.385010058966749
2685,Fibroblast,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.169892052448185
2686,Fibroblast,Megakaryocyte,AGRN,ITGB1,Ligand,Receptor,0.433747463026479
2687,Fibroblast,Megakaryocyte,COL1A1,CD36,Ligand,Receptor,0.527927459843994
2688,Fibroblast,Megakaryocyte,COL4A1,CD47,Ligand,Receptor,0.216117873832224
2689,Fibroblast,Megakaryocyte,COL4A1,GP6,Ligand,Receptor,0.121517373051392
2690,Fibroblast,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,0.319650564330695
2691,Fibroblast,Megakaryocyte,VWF,SELP,Ligand,Receptor,0.265263618778455
2692,Fibroblast,Megakaryocyte,VWF,SIRPA,Ligand,Receptor,0.221392548803037
2693,Fibroblast,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,0.415110652981932
2694,Fibroblast,Megakaryocyte,LAMB2,RPSA,Ligand,Receptor,0.853643211988371
2695,Fibroblast,Megakaryocyte,HSPG2,ITGB1,Ligand,Receptor,0.409678875526838
2696,Fibroblast,Megakaryocyte,TGFB1,ITGB1,Ligand,Receptor,0.348754252038561
2697,Fibroblast,Megakaryocyte,LGALS1,ITGB1,Ligand,Receptor,0.629628890642827
2698,Fibroblast,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.544916021380857
2699,Fibroblast,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.573591499605028
2700,Fibroblast,Megakaryocyte,NID1,ITGB1,Ligand,Receptor,0.409678875526838
2701,Fibroblast,Megakaryocyte,VEGFA,ITGB1,Ligand,Receptor,0.378699961023044
2702,Fibroblast,Megakaryocyte,GAL,ADRA2A,Ligand,Receptor,0.0338536887445375
2703,Fibroblast,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.651600602941092
2704,Fibroblast,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.204251238942729
2705,Fibroblast,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.381297124300385
2706,Fibroblast,Megakaryocyte,ANGPT1,ITGB1,Ligand,Receptor,0.352318191263046
2707,Fibroblast,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.147091391310518
2708,Fibroblast,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.393657397440907
2709,Fibroblast,Megakaryocyte,LGALS1,CD69,Ligand,Receptor,0.499397210371496
2710,Fibroblast,Megakaryocyte,GNAS,PTGDR,Ligand,Receptor,0.442023323382127
2711,Fibroblast,Megakaryocyte,HRAS,CAV1,Ligand,Receptor,0.207315908934058
2712,Fibroblast,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,1.13099616692583
2713,Fibroblast,Megakaryocyte,TIMP2,ITGB1,Ligand,Receptor,0.393657397440907
2714,Fibroblast,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.382253126210582
2715,Fibroblast,Megakaryocyte,MYL9,CD69,Ligand,Receptor,0.358573586720251
2716,Fibroblast,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.474554307563268
2717,Fibroblast,Megakaryocyte,CALM3,MYLK,Ligand,Receptor,0.473758548529601
2718,Fibroblast,Megakaryocyte,MMP2,PECAM1,Ligand,Receptor,0.267826966808017
2719,Fibroblast,Megakaryocyte,ARF6,SMAP1,Ligand,Receptor,0.229968239952833
2720,Fibroblast,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.944909411145567
2721,Fibroblast,Megakaryocyte,CALM1,PTPRA,Ligand,Receptor,0.389128668396089
2722,Fibroblast,Megakaryocyte,CALM1,GP6,Ligand,Receptor,0.372727210140432
2723,Fibroblast,Megakaryocyte,VWF,ITGA4,Ligand,Receptor,0.235236119687898
2724,Fibroblast,Megakaryocyte,VWF,ITGB1,Ligand,Receptor,0.536623650168259
2725,Fibroblast,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.233402486649487
2726,Fibroblast,Fibroblast,APP,CD74,Ligand,Receptor,0.592244802276602
2727,Fibroblast,Fibroblast,APP,RPSA,Ligand,Receptor,0.780088964383379
2728,Fibroblast,Fibroblast,LAMB2,RPSA,Ligand,Receptor,0.723194306743331
2729,Fibroblast,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.560210897314112
2730,Fibroblast,Fibroblast,CALR,SCARF1,Ligand,Receptor,0.343691530579252
2731,Fibroblast,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.146535969720325
2732,Fibroblast,Fibroblast,HRAS,INSR,Ligand,Receptor,0.120921103985412
2733,Fibroblast,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.942281108109443
2734,Fibroblast,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.873768053817136
2735,Fibroblast,Fibroblast,CALM1,INSR,Ligand,Receptor,0.334452302922102
2736,Fibroblast,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.186608352824179
2737,Fibroblast,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.198212918287571
2738,Fibroblast,Fibroblast,ARF6,SMAP1,Ligand,Receptor,0.222302355067916
2739,Fibroblast,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.918972460938427
2740,Fibroblast,Fibroblast,HSPA8,LDLR,Ligand,Receptor,0.421418099018297
2741,Fibroblast,Fibroblast,GSTP1,TRAF2,Ligand,Receptor,0.421387880356554
2742,Fibroblast,Fibroblast,CALM1,KCNN4,Ligand,Receptor,0.32510326426414
2743,Fibroblast,Fibroblast,CALM1,AQP1,Ligand,Receptor,0.32690392092247
2744,Fibroblast,Fibroblast,LGALS3,ENG,Ligand,Receptor,0.57294892734687
2745,Fibroblast,Fibroblast,VWF,ITGB1,Ligand,Receptor,0.330283063897581
2746,Fibroblast,Myeloid,ICAM4,ITGB2,Ligand,Receptor,0.224325700444582
2747,Fibroblast,Myeloid,CALM1,FAS,Ligand,Receptor,0.346181825579195
2748,Myeloid,Neural,ITGB2,CD226,Ligand,Receptor,0.208466467388154
2749,Myeloid,Neural,S100A8,CD36,Ligand,Receptor,2.92260973900741
2750,Myeloid,Neural,S100A9,CD36,Ligand,Receptor,2.66909440569257
2751,Myeloid,Neural,MIF,CD74,Ligand,Receptor,0.581100235763007
2752,Myeloid,Neural,MIF,CXCR4,Ligand,Receptor,0.537586978571722
2753,Myeloid,Neural,S100A12,CD36,Ligand,Receptor,0.435407578392366
2754,Myeloid,Neural,TFF3,CXCR4,Ligand,Receptor,0.226981537297769
2755,Myeloid,Neural,GPI,AMFR,Ligand,Receptor,0.26160727706274
2756,Myeloid,Neural,SLPI,PLSCR4,Ligand,Receptor,0.841657893381501
2757,Myeloid,Neural,LTF,LRP11,Ligand,Receptor,0.786495146771572
2758,Myeloid,Neural,SLPI,PLSCR1,Ligand,Receptor,0.849567318182336
2759,Myeloid,Neural,LTF,TFRC,Ligand,Receptor,1.08964411798301
2760,Myeloid,Neural,CALM1,HMMR,Ligand,Receptor,0.32317643232317
2761,Myeloid,Neural,CALM1,KCNN4,Ligand,Receptor,0.338558907493878
2762,Myeloid,Neural,CALM1,AQP1,Ligand,Receptor,0.332453966360303
2763,Myeloid,Neural,CALM1,FAS,Ligand,Receptor,0.371786414617223
2764,Myeloid,Neural,RETN,CAP1,Ligand,Receptor,1.13083106433906
2765,Myeloid,Neural,LTF,BTN3A2,Ligand,Receptor,0.771075992201576
2766,Myeloid,MSC,ITGB2,THY1,Ligand,Receptor,0.4042517676085
2767,Myeloid,MSC,HLA-G,CD4,Ligand,Receptor,0.140550345394547
2768,Myeloid,MSC,HLA-DMA,CD4,Ligand,Receptor,0.1488283212134
2769,Myeloid,MSC,ADAM15,ITGB1,Ligand,Receptor,0.28398877981121
2770,Myeloid,MSC,ADAM15,ITGAV,Ligand,Receptor,0.213268461618663
2771,Myeloid,MSC,ADAM15,ITGA5,Ligand,Receptor,0.150372569498297
2772,Myeloid,MSC,HSPG2,LRP1,Ligand,Receptor,0.266322302009667
2773,Myeloid,MSC,HP,ITGB2,Ligand,Receptor,0.201081950829678
2774,Myeloid,MSC,POMC,RAMP2,Ligand,Receptor,0.113998394468955
2775,Myeloid,MSC,POMC,RAMP3,Ligand,Receptor,0.10787971845185
2776,Myeloid,MSC,S100A8,ITGB2,Ligand,Receptor,2.9218745557132
2777,Myeloid,MSC,S100A8,CD36,Ligand,Receptor,2.9054937820714
2778,Myeloid,MSC,S100A9,ITGB2,Ligand,Receptor,2.66835922239836
2779,Myeloid,MSC,S100A9,CD36,Ligand,Receptor,2.65197844875656
2780,Myeloid,MSC,MIF,CD44,Ligand,Receptor,0.681201155137321
2781,Myeloid,MSC,MIF,TNFRSF14,Ligand,Receptor,0.566122305970487
2782,Myeloid,MSC,TCN1,CD320,Ligand,Receptor,0.0949311808952842
2783,Myeloid,MSC,GRN,TNFRSF1A,Ligand,Receptor,0.33971704238944
2784,Myeloid,MSC,S100A12,CD36,Ligand,Receptor,0.41829162145636
2785,Myeloid,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.311603112582655
2786,Myeloid,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.433868135577437
2787,Myeloid,MSC,CLEC11A,ITGA11,Ligand,Receptor,0.343060215982195
2788,Myeloid,MSC,GPI,AMFR,Ligand,Receptor,0.218679444631529
2789,Myeloid,MSC,GRN,SORT1,Ligand,Receptor,0.275915668225946
2790,Myeloid,MSC,LTF,LRP1,Ligand,Receptor,0.936319215128209
2791,Myeloid,MSC,TIMP2,ITGB1,Ligand,Receptor,0.291872624387141
2792,Myeloid,MSC,SLPI,PLSCR4,Ligand,Receptor,0.853223233077823
2793,Myeloid,MSC,LTF,LRP11,Ligand,Receptor,0.773312217143221
2794,Myeloid,MSC,SLPI,PLSCR1,Ligand,Receptor,0.930479200465195
2795,Myeloid,MSC,CALM1,INSR,Ligand,Receptor,0.370469090894681
2796,Myeloid,MSC,LTF,TFRC,Ligand,Receptor,0.798977516978533
2797,Myeloid,MSC,CALM1,PTPRA,Ligand,Receptor,0.377784808503323
2798,Myeloid,MSC,SLPI,CD4,Ligand,Receptor,0.891615895177958
2799,Myeloid,MSC,CALM1,AQP1,Ligand,Receptor,0.345512773062892
2800,Myeloid,MSC,RETN,CAP1,Ligand,Receptor,1.1613771263758
2801,Myeloid,MSC,LTF,BTN3A3,Ligand,Receptor,0.758762613738739
2802,Myeloid,MSC,LTF,BTN3A2,Ligand,Receptor,0.815612548849476
2803,Myeloid,MSC,CD59,STAB1,Ligand,Receptor,0.651284362652084
2804,Myeloid,MSC,LCN2,FCGR2A,Ligand,Receptor,0.85884780553717
2805,Myeloid,Megakaryocyte,ITGB2,CD226,Ligand,Receptor,0.319055719411055
2806,Myeloid,Megakaryocyte,ADAM15,ITGB1,Ligand,Receptor,0.397210983922472
2807,Myeloid,Megakaryocyte,HSPG2,ITGB1,Ligand,Receptor,0.405094828498402
2808,Myeloid,Megakaryocyte,POMC,ADRA2A,Ligand,Receptor,0.0917280820238157
2809,Myeloid,Megakaryocyte,S100A8,CD36,Ligand,Receptor,3.18855232228103
2810,Myeloid,Megakaryocyte,S100A8,CD68,Ligand,Receptor,3.04270414435713
2811,Myeloid,Megakaryocyte,S100A9,CD36,Ligand,Receptor,2.93503698896619
2812,Myeloid,Megakaryocyte,S100A9,CD68,Ligand,Receptor,2.7891888110423
2813,Myeloid,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.782705137563729
2814,Myeloid,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.8113806157879
2815,Myeloid,Megakaryocyte,MIF,TNFRSF14,Ligand,Receptor,0.59749460921951
2816,Myeloid,Megakaryocyte,GRN,TNFRSF1A,Ligand,Receptor,0.354071738141466
2817,Myeloid,Megakaryocyte,S100A12,CD36,Ligand,Receptor,0.701350161665991
2818,Myeloid,Megakaryocyte,TFF3,CXCR4,Ligand,Receptor,0.327267026420361
2819,Myeloid,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.389876169441641
2820,Myeloid,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.547090339688698
2821,Myeloid,Megakaryocyte,GRN,SORT1,Ligand,Receptor,0.277080874297937
2822,Myeloid,Megakaryocyte,TIMP2,ITGB1,Ligand,Receptor,0.405094828498402
2823,Myeloid,Megakaryocyte,GNAI2,F2R,Ligand,Receptor,0.289068415261261
2824,Myeloid,Megakaryocyte,GNAI2,CAV1,Ligand,Receptor,0.318093288637433
2825,Myeloid,Megakaryocyte,GNAI2,TBXA2R,Ligand,Receptor,0.224119428412072
2826,Myeloid,Megakaryocyte,ZG16B,CXCR4,Ligand,Receptor,0.174503979322281
2827,Myeloid,Megakaryocyte,CD24,SELP,Ligand,Receptor,0.715017901555147
2828,Myeloid,Megakaryocyte,GNAI2,ADRA2A,Ligand,Receptor,0.197112257987423
2829,Myeloid,Megakaryocyte,SLPI,PLSCR1,Ligand,Receptor,0.905803970541697
2830,Myeloid,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.504730056088353
2831,Myeloid,Megakaryocyte,CALM3,MYLK,Ligand,Receptor,0.455139645134374
2832,Myeloid,Megakaryocyte,CALM1,INSR,Ligand,Receptor,0.335872384196449
2833,Myeloid,Megakaryocyte,LTF,TFRC,Ligand,Receptor,0.773405860898458
2834,Myeloid,Megakaryocyte,CALM1,PTPRA,Ligand,Receptor,0.419304416921174
2835,Myeloid,Megakaryocyte,S100A8,CD69,Ligand,Receptor,3.00365763111131
2836,Myeloid,Megakaryocyte,GNAI2,S1PR4,Ligand,Receptor,0.295987491791492
2837,Myeloid,Megakaryocyte,CALM1,GP6,Ligand,Receptor,0.402902958665517
2838,Myeloid,Megakaryocyte,CALM1,FAS,Ligand,Receptor,0.363689011206444
2839,Myeloid,Megakaryocyte,RETN,CAP1,Ligand,Receptor,1.61014506884873
2840,Myeloid,Megakaryocyte,LTF,BTN3A2,Ligand,Receptor,0.778096122160262
2841,Myeloid,Megakaryocyte,CD59,STAB1,Ligand,Receptor,0.631027019172637
2842,Myeloid,Megakaryocyte,LCN2,FCGR2A,Ligand,Receptor,1.0867729367919
2843,Myeloid,Fibroblast,HP,ASGR1,Ligand,Receptor,0.109248469459632
2844,Myeloid,Fibroblast,POMC,RAMP2,Ligand,Receptor,0.115488131253911
2845,Myeloid,Fibroblast,POMC,RAMP3,Ligand,Receptor,0.123725993684562
2846,Myeloid,Fibroblast,S100A8,CD36,Ligand,Receptor,2.94337139129369
2847,Myeloid,Fibroblast,S100A8,AGER,Ligand,Receptor,2.84590860356311
2848,Myeloid,Fibroblast,S100A9,CD36,Ligand,Receptor,2.68985605797885
2849,Myeloid,Fibroblast,S100A9,AGER,Ligand,Receptor,2.59239327024828
2850,Myeloid,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.798000013496984
2851,Myeloid,Fibroblast,MIF,TNFRSF14,Ligand,Receptor,0.54188759217893
2852,Myeloid,Fibroblast,TCN1,CD320,Ligand,Receptor,0.0953459350330439
2853,Myeloid,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.303114051361958
2854,Myeloid,Fibroblast,S100A12,CD36,Ligand,Receptor,0.456169230678649
2855,Myeloid,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.301330076213221
2856,Myeloid,Fibroblast,CLEC11A,ITGB1,Ligand,Receptor,0.340749753418021
2857,Myeloid,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.19561129547615
2858,Myeloid,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.853542741066215
2859,Myeloid,Fibroblast,ZG16B,CXCR4,Ligand,Receptor,0.148567029115142
2860,Myeloid,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.98106375986371
2861,Myeloid,Fibroblast,CALM1,INSR,Ligand,Receptor,0.364628051447188
2862,Myeloid,Fibroblast,LTF,TFRC,Ligand,Receptor,0.963061237817673
2863,Myeloid,Fibroblast,CALM1,PTPRA,Ligand,Receptor,0.373444008636896
2864,Myeloid,Fibroblast,ACTR2,LDLR,Ligand,Receptor,0.235760101538731
2865,Myeloid,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.191988221125327
2866,Myeloid,Fibroblast,CALM1,KCNN4,Ligand,Receptor,0.355279012789226
2867,Myeloid,Fibroblast,CALM1,GP6,Ligand,Receptor,0.328540863234551
2868,Myeloid,Fibroblast,CALM1,AQP1,Ligand,Receptor,0.357079669447556
2869,Myeloid,Fibroblast,RETN,CAP1,Ligand,Receptor,1.13791902612515
2870,Myeloid,Fibroblast,LTF,BTN3A2,Ligand,Receptor,0.798729430449676
2871,Myeloid,Fibroblast,LTF,AGER,Ligand,Receptor,0.787111033797418
2872,Myeloid,Myeloid,HP,ITGB2,Ligand,Receptor,0.273865603517979
2873,Myeloid,Myeloid,S100A8,ITGB2,Ligand,Receptor,2.9946582084015
2874,Myeloid,Myeloid,S100A8,CD36,Ligand,Receptor,2.85208829823053
2875,Myeloid,Myeloid,S100A8,CD68,Ligand,Receptor,2.86594451746125
2876,Myeloid,Myeloid,S100A9,ITGB2,Ligand,Receptor,2.74114287508666
2877,Myeloid,Myeloid,S100A9,CD36,Ligand,Receptor,2.59857296491569
2878,Myeloid,Myeloid,S100A9,CD68,Ligand,Receptor,2.61242918414641
2879,Myeloid,Myeloid,S100A12,CD36,Ligand,Receptor,0.364886137615489
2880,Myeloid,Myeloid,LTF,TFRC,Ligand,Receptor,0.80080503119719
2881,Myeloid,Myeloid,CALM1,FAS,Ligand,Receptor,0.37635757410428
2882,Myeloid,Myeloid,RETN,CAP1,Ligand,Receptor,1.17061253760282
