,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
1991,MSC,MSC,APP,NCSTN,Ligand,Receptor,0.495595207582706
1992,MSC,MSC,ITGB2,THY1,Ligand,Receptor,0.427994816546955
1993,MSC,MSC,THBS1,CD36,Ligand,Receptor,0.179168335525207
1994,MSC,MSC,THBS1,SDC1,Ligand,Receptor,0.144298566567888
1995,MSC,MSC,THBS1,LRP1,Ligand,Receptor,0.511293140894137
1996,MSC,MSC,THBS1,CD47,Ligand,Receptor,0.262227904245309
1997,MSC,MSC,CD14,ITGB2,Ligand,Receptor,0.438304769429229
1998,MSC,MSC,CD14,ITGB1,Ligand,Receptor,0.46185435086981
1999,MSC,MSC,NCAM1,FGFR1,Ligand,Receptor,0.31224709281949
2000,MSC,MSC,CD99,CD81,Ligand,Receptor,0.731219552885142
2001,MSC,MSC,CD99,PILRB,Ligand,Receptor,0.430542855507196
2002,MSC,MSC,HLA-DPA1,CD4,Ligand,Receptor,0.171097716949253
2003,MSC,MSC,KITLG,KIT,Ligand,Receptor,0.305356086871736
2004,MSC,MSC,KITLG,EPOR,Ligand,Receptor,0.337010588449738
2005,MSC,MSC,HLA-DMA,CD4,Ligand,Receptor,0.146404123264289
2006,MSC,MSC,B2M,TFRC,Ligand,Receptor,2.48519102345692
2007,MSC,MSC,ADAM17,ITGB1,Ligand,Receptor,0.515352721735048
2008,MSC,MSC,ADAM17,ITGA5,Ligand,Receptor,0.159206807193893
2009,MSC,MSC,ADAM15,ITGB1,Ligand,Receptor,0.43970169321506
2010,MSC,MSC,SELPLG,ITGB2,Ligand,Receptor,0.38561544899032
2011,MSC,MSC,HLA-DRB5,CD4,Ligand,Receptor,0.107746566870293
2012,MSC,MSC,JAM3,ITGB1,Ligand,Receptor,0.40807480444396
2013,MSC,MSC,SEMA4C,PLXNB2,Ligand,Receptor,0.161967926378356
2014,MSC,MSC,SEMA4A,PLXNA3,Ligand,Receptor,0.170334987523908
2015,MSC,MSC,SEMA4A,PLXNB2,Ligand,Receptor,0.172687667705249
2016,MSC,MSC,SEMA4A,PLXND1,Ligand,Receptor,0.126539416575046
2017,MSC,MSC,COL4A1,ITGA10,Ligand,Receptor,0.315100530025785
2018,MSC,MSC,COL4A1,ITGA1,Ligand,Receptor,0.336127852746213
2019,MSC,MSC,COL4A1,ITGA11,Ligand,Receptor,0.287602861153586
2020,MSC,MSC,COL4A1,SDC1,Ligand,Receptor,0.135878070290711
2021,MSC,MSC,COL4A1,CD47,Ligand,Receptor,0.253807407968131
2022,MSC,MSC,FN1,PLAUR,Ligand,Receptor,0.439438788321326
2023,MSC,MSC,LAMB1,ITGA1,Ligand,Receptor,0.213173948962846
2024,MSC,MSC,COL1A2,ITGA10,Ligand,Receptor,0.877940030689138
2025,MSC,MSC,COL1A2,ITGA1,Ligand,Receptor,0.898967353409566
2026,MSC,MSC,COL1A2,ITGA11,Ligand,Receptor,0.85044236181694
2027,MSC,MSC,COL1A2,CD44,Ligand,Receptor,0.674941682416436
2028,MSC,MSC,COL1A2,CD36,Ligand,Receptor,0.733587339911383
2029,MSC,MSC,COL1A2,SDC1,Ligand,Receptor,0.698717570954064
2030,MSC,MSC,LAMC1,ITGA1,Ligand,Receptor,0.241962731471376
2031,MSC,MSC,COL6A1,ITGA10,Ligand,Receptor,0.593625993030303
2032,MSC,MSC,COL6A1,ITGA1,Ligand,Receptor,0.614653315750731
2033,MSC,MSC,COL6A1,ITGA11,Ligand,Receptor,0.566128324158105
2034,MSC,MSC,COL6A1,CD44,Ligand,Receptor,0.390627644757601
2035,MSC,MSC,COL6A1,SDC1,Ligand,Receptor,0.414403533295229
2036,MSC,MSC,COL6A2,ITGA10,Ligand,Receptor,0.501449235862565
2037,MSC,MSC,COL6A2,ITGA1,Ligand,Receptor,0.522476558582993
2038,MSC,MSC,COL6A2,ITGA11,Ligand,Receptor,0.473951566990367
2039,MSC,MSC,COL6A2,CD44,Ligand,Receptor,0.298450887589863
2040,MSC,MSC,COL6A2,SDC1,Ligand,Receptor,0.322226776127491
2041,MSC,MSC,COL6A3,ITGA10,Ligand,Receptor,0.384028429392773
2042,MSC,MSC,COL6A3,ITGA1,Ligand,Receptor,0.4050557521132
2043,MSC,MSC,COL6A3,ITGA11,Ligand,Receptor,0.356530760520574
2044,MSC,MSC,COL6A3,SDC1,Ligand,Receptor,0.204805969657699
2045,MSC,MSC,TNC,ITGA5,Ligand,Receptor,0.347225462473846
2046,MSC,MSC,TNC,SDC1,Ligand,Receptor,0.375858262775501
2047,MSC,MSC,HSPG2,ITGB1,Ligand,Receptor,0.504349958097513
2048,MSC,MSC,HSPG2,FGFR1,Ligand,Receptor,0.399901616946607
2049,MSC,MSC,HSPG2,SDC1,Ligand,Receptor,0.176836843858013
2050,MSC,MSC,HSPG2,LRP1,Ligand,Receptor,0.543831418184261
2051,MSC,MSC,HSPG2,PTPRS,Ligand,Receptor,0.547438917224442
2052,MSC,MSC,LAMA4,CD44,Ligand,Receptor,0.276596362035234
2053,MSC,MSC,HP,ITGB2,Ligand,Receptor,0.764399317797031
2054,MSC,MSC,TGFB1,TGFBR1,Ligand,Receptor,0.176738196790957
2055,MSC,MSC,TGFB1,ITGB1,Ligand,Receptor,0.440706202220991
2056,MSC,MSC,TGFB1,ITGB5,Ligand,Receptor,0.154895001622378
2057,MSC,MSC,TGFB1,SDC2,Ligand,Receptor,0.149921401210049
2058,MSC,MSC,TGFB1,TGFBR3,Ligand,Receptor,0.154854355456061
2059,MSC,MSC,TGFB1,VASN,Ligand,Receptor,0.190745272712356
2060,MSC,MSC,IGF2,INSR,Ligand,Receptor,0.457207484901981
2061,MSC,MSC,IGF2,IGF2R,Ligand,Receptor,0.460585675586061
2062,MSC,MSC,APOE,LRP6,Ligand,Receptor,1.77785820096922
2063,MSC,MSC,APOE,SDC2,Ligand,Receptor,1.84494142340038
2064,MSC,MSC,APOE,LRP1,Ligand,Receptor,2.17520768449807
2065,MSC,MSC,APOE,LSR,Ligand,Receptor,1.77785820096922
2066,MSC,MSC,TF,TFRC,Ligand,Receptor,0.475662180366986
2067,MSC,MSC,IGF1,INSR,Ligand,Receptor,0.139035599355898
2068,MSC,MSC,IGF1,IGF2R,Ligand,Receptor,0.142413790039977
2069,MSC,MSC,APOD,LEPR,Ligand,Receptor,1.39023690418993
2070,MSC,MSC,CRH,RAMP2,Ligand,Receptor,0.162654144272632
2071,MSC,MSC,LGALS1,ITGB1,Ligand,Receptor,1.23925142040871
2072,MSC,MSC,SPP1,ITGA5,Ligand,Receptor,0.399121164622012
2073,MSC,MSC,SPP1,PTGER4,Ligand,Receptor,0.221524999548985
2074,MSC,MSC,BMP4,LRP6,Ligand,Receptor,0.110888726788137
2075,MSC,MSC,VCAN,ITGB1,Ligand,Receptor,1.37678115307578
2076,MSC,MSC,VCAN,CD44,Ligand,Receptor,1.02549215029866
2077,MSC,MSC,MIF,CD44,Ligand,Receptor,0.645551171615681
2078,MSC,MSC,MIF,CXCR4,Ligand,Receptor,0.642167806004832
2079,MSC,MSC,MIF,TNFRSF14,Ligand,Receptor,0.281902548233303
2080,MSC,MSC,NID1,ITGB1,Ligand,Receptor,0.626998283404597
2081,MSC,MSC,NID1,PTPRF,Ligand,Receptor,0.269024179900664
2082,MSC,MSC,VEGFA,NRP1,Ligand,Receptor,0.235971473418245
2083,MSC,MSC,VEGFA,NRP2,Ligand,Receptor,0.343622881912727
2084,MSC,MSC,VEGFA,ITGB1,Ligand,Receptor,0.437874544799687
2085,MSC,MSC,MDK,SDC1,Ligand,Receptor,0.89981169479696
2086,MSC,MSC,MDK,SDC2,Ligand,Receptor,0.936540008025519
2087,MSC,MSC,MDK,NOTCH2,Ligand,Receptor,0.912120429578043
2088,MSC,MSC,MDK,LRP1,Ligand,Receptor,1.26680626912321
2089,MSC,MSC,FGF7,NRP1,Ligand,Receptor,0.444402843075724
2090,MSC,MSC,FGF7,FGFR1,Ligand,Receptor,0.54185757330626
2091,MSC,MSC,FBLN1,ITGB1,Ligand,Receptor,0.744140741201142
2092,MSC,MSC,CALR,LRP1,Ligand,Receptor,0.829710066226975
2093,MSC,MSC,GRN,TNFRSF1A,Ligand,Receptor,0.549400949039424
2094,MSC,MSC,ADM,RAMP2,Ligand,Receptor,0.160861933635612
2095,MSC,MSC,WNT5A,FZD5,Ligand,Receptor,0.0867855795228889
2096,MSC,MSC,CXCL12,CD4,Ligand,Receptor,2.06581642973604
2097,MSC,MSC,CXCL12,ITGB1,Ligand,Receptor,2.42083411649565
2098,MSC,MSC,CXCL12,ITGA5,Ligand,Receptor,2.06468820195449
2099,MSC,MSC,CXCL12,CXCR4,Ligand,Receptor,2.06277838249682
2100,MSC,MSC,PGF,NRP1,Ligand,Receptor,0.500695704802078
2101,MSC,MSC,PGF,NRP2,Ligand,Receptor,0.608347113296561
2102,MSC,MSC,VEGFB,NRP1,Ligand,Receptor,0.220059850674633
2103,MSC,MSC,VEGFC,NRP2,Ligand,Receptor,0.38030976892593
2104,MSC,MSC,VEGFC,ITGB1,Ligand,Receptor,0.47456143181289
2105,MSC,MSC,LUM,ITGB1,Ligand,Receptor,1.00617478447102
2106,MSC,MSC,COPA,CD74,Ligand,Receptor,0.918542960400196
2107,MSC,MSC,LGALS3BP,ITGB1,Ligand,Receptor,0.681406924672895
2108,MSC,MSC,MFGE8,PDGFRB,Ligand,Receptor,0.520869277281377
2109,MSC,MSC,GAS6,AXL,Ligand,Receptor,0.758993629583679
2110,MSC,MSC,ANGPT1,ITGB1,Ligand,Receptor,0.622729207885148
2111,MSC,MSC,ANGPT1,ITGA5,Ligand,Receptor,0.266583293343993
2112,MSC,MSC,RSPO1,LRP6,Ligand,Receptor,0.192652802726817
2113,MSC,MSC,FAM3C,LAMP1,Ligand,Receptor,0.303678785300281
2114,MSC,MSC,FAM3C,LIFR,Ligand,Receptor,0.305616329880414
2115,MSC,MSC,COL12A1,ITGA10,Ligand,Receptor,0.29244958235231
2116,MSC,MSC,COL12A1,ITGA1,Ligand,Receptor,0.313476905072738
2117,MSC,MSC,COL12A1,ITGA11,Ligand,Receptor,0.264951913480112
2118,MSC,MSC,SPON2,ITGB2,Ligand,Receptor,0.423728262333833
2119,MSC,MSC,SPON2,ITGB1,Ligand,Receptor,0.447277843774414
2120,MSC,MSC,ANGPTL4,ITGA5,Ligand,Receptor,0.527587032361963
2121,MSC,MSC,ANGPTL4,SDC1,Ligand,Receptor,0.378146875393041
2122,MSC,MSC,ANGPTL4,SDC2,Ligand,Receptor,0.414875188621599
2123,MSC,MSC,ANGPTL4,CDH11,Ligand,Receptor,0.740516892067631
2124,MSC,MSC,LTBP3,ITGB5,Ligand,Receptor,0.201062089848616
2125,MSC,MSC,ANGPTL2,ITGA5,Ligand,Receptor,0.29463567738441
2126,MSC,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.329526788634402
2127,MSC,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.626108097643253
2128,MSC,MSC,CLEC11A,ITGA11,Ligand,Receptor,0.274531450890005
2129,MSC,MSC,WIF1,RYK,Ligand,Receptor,0.196243315780931
2130,MSC,MSC,COL8A1,ITGA1,Ligand,Receptor,0.30295069551238
2131,MSC,MSC,COL5A2,ITGA1,Ligand,Receptor,0.336659352665833
2132,MSC,MSC,COL5A1,ITGA1,Ligand,Receptor,0.284254334853563
2133,MSC,MSC,COL3A1,ITGA1,Ligand,Receptor,0.592149128559283
2134,MSC,MSC,COL14A1,ITGA1,Ligand,Receptor,0.470893350683173
2135,MSC,MSC,COL14A1,ITGA10,Ligand,Receptor,0.449866027962746
2136,MSC,MSC,COL3A1,ITGA10,Ligand,Receptor,0.571121805838855
2137,MSC,MSC,COL5A1,ITGA10,Ligand,Receptor,0.263227012133136
2138,MSC,MSC,COL5A2,ITGA10,Ligand,Receptor,0.315632029945405
2139,MSC,MSC,COL8A1,ITGA10,Ligand,Receptor,0.281923372791953
2140,MSC,MSC,COL14A1,ITGA11,Ligand,Receptor,0.422368359090547
2141,MSC,MSC,COL3A1,ITGA11,Ligand,Receptor,0.543624136966656
2142,MSC,MSC,COL5A1,ITGA11,Ligand,Receptor,0.235729343260937
2143,MSC,MSC,COL5A2,ITGA11,Ligand,Receptor,0.288134361073206
2144,MSC,MSC,COL8A1,ITGA11,Ligand,Receptor,0.254425703919754
2145,MSC,MSC,PSEN1,NCSTN,Ligand,Receptor,0.101509069958125
2146,MSC,MSC,SERPINA1,LRP1,Ligand,Receptor,0.448694303934244
2147,MSC,MSC,ADAM12,SDC4,Ligand,Receptor,0.167609760518129
2148,MSC,MSC,FSTL1,DIP2A,Ligand,Receptor,0.657045851086548
2149,MSC,MSC,ARF1,INSR,Ligand,Receptor,0.301515707518641
2150,MSC,MSC,TIMP1,CD63,Ligand,Receptor,1.88619351642295
2151,MSC,MSC,TGFB1,ENG,Ligand,Receptor,0.198544305693888
2152,MSC,MSC,TFPI,LRP1,Ligand,Receptor,0.699281702325786
2153,MSC,MSC,THBS1,SDC4,Ligand,Receptor,0.218843954345743
2154,MSC,MSC,TIMP2,ITGB1,Ligand,Receptor,0.621813172294041
2155,MSC,MSC,COL14A1,CD44,Ligand,Receptor,0.246867679690044
2156,MSC,MSC,COL3A1,DDR2,Ligand,Receptor,0.516944928660116
2157,MSC,MSC,LPL,SDC1,Ligand,Receptor,0.423820852371141
2158,MSC,MSC,FBN1,ITGB1,Ligand,Receptor,0.798068345476122
2159,MSC,MSC,HMGB1,SDC1,Ligand,Receptor,0.657180855218209
2160,MSC,MSC,TGM2,ITGB1,Ligand,Receptor,0.414630478410901
2161,MSC,MSC,TGM2,SDC4,Ligand,Receptor,0.161662751949257
2162,MSC,MSC,A2M,LRP1,Ligand,Receptor,0.463228415866822
2163,MSC,MSC,SERPINE2,LRP1,Ligand,Receptor,0.49095710308426
2164,MSC,MSC,LRPAP1,LRP1,Ligand,Receptor,0.586013190559568
2165,MSC,MSC,LPL,LRP1,Ligand,Receptor,0.79081542669739
2166,MSC,MSC,PSAP,LRP1,Ligand,Receptor,0.88387424096085
2167,MSC,MSC,HLA-B,CANX,Ligand,Receptor,1.73842255205417
2168,MSC,MSC,CP,SLC40A1,Ligand,Receptor,0.94612696621107
2169,MSC,MSC,IGFBP4,LRP6,Ligand,Receptor,0.361422279061588
2170,MSC,MSC,FBN1,ITGA5,Ligand,Receptor,0.441922430934967
2171,MSC,MSC,LTBP1,ITGB5,Ligand,Receptor,0.155919032769571
2172,MSC,MSC,MDK,SDC4,Ligand,Receptor,0.974357082574815
2173,MSC,MSC,VIM,CD44,Ligand,Receptor,1.34904006432183
2174,MSC,MSC,NAMPT,INSR,Ligand,Receptor,0.134375008668046
2175,MSC,MSC,BMP4,RGMB,Ligand,Receptor,0.151038008781661
2176,MSC,MSC,SERPING1,LRP1,Ligand,Receptor,1.01531473747837
2177,MSC,MSC,SLPI,PLSCR1,Ligand,Receptor,0.819931711792243
2178,MSC,MSC,MTMR4,SMAD3,Ligand,Receptor,0.0751606183039572
2179,MSC,MSC,VCL,ITGB5,Ligand,Receptor,0.23242991007099
2180,MSC,MSC,MMP2,FGFR1,Ligand,Receptor,0.431861288240245
2181,MSC,MSC,TGFB1,SMAD3,Ligand,Receptor,0.0910804710563184
2182,MSC,MSC,TFPI,SDC4,Ligand,Receptor,0.406832515777393
2183,MSC,MSC,LMAN1,MCFD2,Ligand,Receptor,0.190855806551751
2184,MSC,MSC,TGS1,RXRA,Ligand,Receptor,0.104117720756349
2185,MSC,MSC,ADAM10,TSPAN14,Ligand,Receptor,0.187202367710754
2186,MSC,MSC,TNC,SDC4,Ligand,Receptor,0.450403650553356
2187,MSC,MSC,INHBB,SMAD3,Ligand,Receptor,0.118219546577624
2188,MSC,MSC,LPL,CD44,Ligand,Receptor,0.400044963833513
2189,MSC,MSC,HMGB1,CXCR4,Ligand,Receptor,0.626638235458882
2190,MSC,MSC,SLPI,CD4,Ligand,Receptor,0.662482446384337
2191,MSC,MSC,HSP90B1,LRP1,Ligand,Receptor,0.910929961459527
2192,MSC,MSC,BGN,LY96,Ligand,Receptor,0.419546909657187
2193,MSC,MSC,CXCL12,SDC4,Ligand,Receptor,2.167866390034
2194,MSC,MSC,VEGFC,CCBE1,Ligand,Receptor,0.171369338395135
2195,MSC,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.446185173540469
2196,MSC,MSC,NAMPT,ITGA5,Ligand,Receptor,0.301242076160321
2197,MSC,MSC,ANGPTL4,SDC4,Ligand,Receptor,0.452692263170896
2198,MSC,MSC,MDK,NCL,Ligand,Receptor,1.02449942931353
2199,MSC,MSC,BMP5,PTPRD,Ligand,Receptor,0.486233377464177
2200,MSC,MSC,SPARC,FGFR1,Ligand,Receptor,0.395909610831386
2201,MSC,MSC,LGALS3,ENG,Ligand,Receptor,0.328150036908138
2202,MSC,MSC,SOCS2,EPOR,Ligand,Receptor,0.114478793023134
2203,MSC,MSC,TGFB1,LPP,Ligand,Receptor,0.18217162068045
2204,MSC,MSC,MFGE8,ITGB5,Ligand,Receptor,0.193914645243002
2205,MSC,MSC,MAML2,NOTCH2,Ligand,Receptor,0.145767993798709
2206,MSC,MSC,MAML2,NOTCH3,Ligand,Receptor,0.0879549378786391
2207,MSC,Myeloid,THY1,ITGAM,Ligand,Receptor,0.206038672909586
2208,MSC,Myeloid,APP,PTGER2,Ligand,Receptor,0.640854270743375
2209,MSC,Myeloid,ICAM2,ITGAM,Ligand,Receptor,0.317123735553994
2210,MSC,Myeloid,CD99,PILRB,Ligand,Receptor,0.520388532998769
2211,MSC,Myeloid,SELPLG,ITGAM,Ligand,Receptor,0.142512107832117
2212,MSC,Myeloid,JAM3,ITGAM,Ligand,Receptor,0.16256907936601
2213,MSC,Myeloid,ADAM28,ITGA4,Ligand,Receptor,0.3729845783424
2214,MSC,Myeloid,HP,ITGB2,Ligand,Receptor,0.563590371680496
2215,MSC,Myeloid,HP,ITGAM,Ligand,Receptor,0.521295976638828
2216,MSC,Myeloid,TGFB1,CXCR4,Ligand,Receptor,0.319305588607832
2217,MSC,Myeloid,LGALS1,PTPRC,Ligand,Receptor,1.07011458089131
2218,MSC,Myeloid,VCAN,ITGA4,Ligand,Receptor,1.10626182137608
2219,MSC,Myeloid,MIF,TNFRSF14,Ligand,Receptor,0.410499130512558
2220,MSC,Myeloid,CXCL12,ITGA4,Ligand,Receptor,2.15031478479594
2221,MSC,Myeloid,CXCL12,CXCR4,Ligand,Receptor,2.29943350288249
2222,MSC,Myeloid,FAM3C,CLEC2D,Ligand,Receptor,0.193760739500172
2223,MSC,Myeloid,SPON2,ITGAM,Ligand,Receptor,0.180624921175631
2224,MSC,Myeloid,FSTL1,DIP2A,Ligand,Receptor,0.743284182176778
2225,MSC,Myeloid,TIMP1,CD63,Ligand,Receptor,1.24889197428349
2226,MSC,Myeloid,CFH,ITGAM,Ligand,Receptor,0.389844341837525
2227,MSC,Myeloid,HLA-B,CANX,Ligand,Receptor,2.01259587026484
2228,MSC,Myeloid,SLPI,PLSCR1,Ligand,Receptor,1.07106854000474
2229,MSC,Myeloid,HMGB1,CXCR4,Ligand,Receptor,0.86329335584455
2230,MSC,Myeloid,GNAI2,S1PR4,Ligand,Receptor,0.282818230304061
2231,MSC,Myeloid,MDK,NCL,Ligand,Receptor,1.05818796951906
2232,MSC,Myeloid,CSF1,CSF3R,Ligand,Receptor,0.5424469124034
2233,MSC,Neural,HLA-A,APLP2,Ligand,Receptor,1.26008597745511
2234,MSC,Neural,APP,LRP6,Ligand,Receptor,0.450668069363984
2235,MSC,Neural,APP,VLDLR,Ligand,Receptor,0.452196576419565
2236,MSC,Neural,APP,APLP2,Ligand,Receptor,0.502122084079296
2237,MSC,Neural,APOE,LRP6,Ligand,Receptor,1.77640318351453
2238,MSC,Neural,APOE,VLDLR,Ligand,Receptor,1.77793169057011
2239,MSC,Neural,BMP4,LRP6,Ligand,Receptor,0.109433709333445
2240,MSC,Neural,NID1,PTPRF,Ligand,Receptor,0.320308551914409
2241,MSC,Neural,FGF7,NRP1,Ligand,Receptor,0.287729462686637
2242,MSC,Neural,PGF,NRP1,Ligand,Receptor,0.344022324412991
2243,MSC,Neural,RSPO1,LRP6,Ligand,Receptor,0.191197785272125
2244,MSC,Neural,ANGPTL4,CDH11,Ligand,Receptor,0.347960316327887
2245,MSC,Neural,TFPI,VLDLR,Ligand,Receptor,0.302005708397827
2246,MSC,Neural,LPL,VLDLR,Ligand,Receptor,0.393539432769431
2247,MSC,Neural,HLA-B,CANX,Ligand,Receptor,1.65815660948271
2248,MSC,Neural,IGFBP4,LRP6,Ligand,Receptor,0.359967261606897
2249,MSC,Neural,LRPAP1,VLDLR,Ligand,Receptor,0.188737196631609
2250,MSC,Neural,ARF6,SMAP1,Ligand,Receptor,0.18028653452954
2251,MSC,Neural,APOC1,VLDLR,Ligand,Receptor,0.271750465025596
2252,MSC,Neural,MDK,NCL,Ligand,Receptor,0.893875618519563
2253,MSC,Neural,BMP5,PTPRD,Ligand,Receptor,0.62892340489071
2254,Myeloid,Megakaryocyte,ADAM10,CD44,Ligand,Receptor,0.291380492360073
2255,Myeloid,Megakaryocyte,HLA-A,CD3D,Ligand,Receptor,0.952503746498181
2256,Myeloid,Megakaryocyte,APP,CD74,Ligand,Receptor,1.45986458726885
2257,Myeloid,Megakaryocyte,APP,RPSA,Ligand,Receptor,1.65009582813471
2258,Myeloid,Megakaryocyte,HLA-G,KLRC1,Ligand,Receptor,0.214733381469586
2259,Myeloid,Megakaryocyte,HLA-G,KLRD1,Ligand,Receptor,0.217420267623348
2260,Myeloid,Megakaryocyte,JAG1,CD46,Ligand,Receptor,0.288356808498255
2261,Myeloid,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.343118398495749
2262,Myeloid,Megakaryocyte,S100A8,ITGB2,Ligand,Receptor,2.79355844530674
2263,Myeloid,Megakaryocyte,S100A8,CD68,Ligand,Receptor,2.54292379202303
2264,Myeloid,Megakaryocyte,S100A9,ITGB2,Ligand,Receptor,2.49939746544298
2265,Myeloid,Megakaryocyte,S100A9,CD68,Ligand,Receptor,2.24876281215926
2266,Myeloid,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.683558657796317
2267,Myeloid,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.721247146099444
2268,Myeloid,Megakaryocyte,MIF,TNFRSF14,Ligand,Receptor,0.355535981312555
2269,Myeloid,Megakaryocyte,GRN,TNFRSF1B,Ligand,Receptor,1.00703718523282
2270,Myeloid,Megakaryocyte,ADAM10,TSPAN14,Ligand,Receptor,0.294030178662386
2271,Myeloid,Megakaryocyte,GNAI2,CXCR3,Ligand,Receptor,0.56298259955711
2272,Myeloid,Megakaryocyte,GNAI2,S1PR1,Ligand,Receptor,0.443186675135094
2273,Myeloid,Megakaryocyte,RETN,CAP1,Ligand,Receptor,1.08474420907322
2274,Myeloid,Megakaryocyte,LTF,BTN3A3,Ligand,Receptor,1.00049198328466
2275,Myeloid,Megakaryocyte,VEGFA,CD44,Ligand,Receptor,0.291380492360073
2276,Myeloid,Megakaryocyte,LTF,BTN3A2,Ligand,Receptor,1.02270131809506
2277,Myeloid,Megakaryocyte,INHBA,ACTR2,Ligand,Receptor,0.777290314235427
2278,Myeloid,Fibroblast,ADAM10,MET,Ligand,Receptor,0.290833853370062
2279,Myeloid,Fibroblast,ADAM10,CD44,Ligand,Receptor,0.350421930556667
2280,Myeloid,Fibroblast,ADAM10,AXL,Ligand,Receptor,0.413840022419737
2281,Myeloid,Fibroblast,ADAM10,NOTCH2,Ligand,Receptor,0.296208177165407
2282,Myeloid,Fibroblast,APP,RPSA,Ligand,Receptor,1.82894280970382
2283,Myeloid,Fibroblast,APP,GPC1,Ligand,Receptor,0.523521289479879
2284,Myeloid,Fibroblast,APP,NOTCH2,Ligand,Receptor,0.525117583405523
2285,Myeloid,Fibroblast,JAG1,NOTCH2,Ligand,Receptor,0.302412337027322
2286,Myeloid,Fibroblast,JAG1,NOTCH3,Ligand,Receptor,0.272314526659536
2287,Myeloid,Fibroblast,VEGFA,ITGB1,Ligand,Receptor,0.490887441045571
2288,Myeloid,Fibroblast,VEGFA,GPC1,Ligand,Receptor,0.294611883239763
2289,Myeloid,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.905382969697644
2290,Myeloid,Fibroblast,GPI,AMFR,Ligand,Receptor,0.462455058723178
2291,Myeloid,Fibroblast,LTF,LRP1,Ligand,Receptor,0.954620609327016
2292,Myeloid,Fibroblast,INHBA,ENG,Ligand,Receptor,0.813775150941682
2293,Myeloid,Fibroblast,GNAI2,CAV1,Ligand,Receptor,0.607799559697072
2294,Myeloid,Fibroblast,LTF,TFRC,Ligand,Receptor,0.983997842046377
2295,Myeloid,Fibroblast,INHBA,SMAD3,Ligand,Receptor,0.705836591873434
2296,Myeloid,Fibroblast,TGS1,RXRA,Ligand,Receptor,0.185137415668339
2297,Myeloid,Fibroblast,RETN,CAP1,Ligand,Receptor,0.89060666782646
2298,Myeloid,Fibroblast,VEGFA,CD44,Ligand,Receptor,0.350421930556667
2299,Myeloid,Fibroblast,LTF,BTN3A2,Ligand,Receptor,0.954965396404472
2300,Myeloid,Fibroblast,INHBA,ACTR2,Ligand,Receptor,0.733672834798492
2301,Myeloid,MSC,ADAM10,NOTCH2,Ligand,Receptor,0.306969439541385
2302,Myeloid,MSC,ADAM10,TSPAN17,Ligand,Receptor,0.259750196209955
2303,Myeloid,MSC,APP,CD74,Ligand,Receptor,1.33420263118849
2304,Myeloid,MSC,APP,NOTCH2,Ligand,Receptor,0.5358788457815
2305,Myeloid,MSC,APP,APLP2,Ligand,Receptor,0.630584692159723
2306,Myeloid,MSC,APP,LRP1,Ligand,Receptor,0.890564685326666
2307,Myeloid,MSC,APP,LRP10,Ligand,Receptor,0.584882398599594
2308,Myeloid,MSC,APP,NCSTN,Ligand,Receptor,0.536687322561847
2309,Myeloid,MSC,HLA-G,CD4,Ligand,Receptor,0.147252558300445
2310,Myeloid,MSC,JAG1,CD46,Ligand,Receptor,0.312788543717871
2311,Myeloid,MSC,JAG1,NOTCH2,Ligand,Receptor,0.313173599403299
2312,Myeloid,MSC,JAG1,NOTCH3,Ligand,Receptor,0.255360543483229
2313,Myeloid,MSC,S100A8,ITGB2,Ligand,Receptor,2.84166197607429
2314,Myeloid,MSC,S100A8,CD36,Ligand,Receptor,2.57256821223269
2315,Myeloid,MSC,S100A8,CD68,Ligand,Receptor,2.50723745401094
2316,Myeloid,MSC,S100A9,ITGB2,Ligand,Receptor,2.54750099621052
2317,Myeloid,MSC,S100A9,CD36,Ligand,Receptor,2.27840723236892
2318,Myeloid,MSC,S100A9,CD68,Ligand,Receptor,2.21307647414717
2319,Myeloid,MSC,INHBA,TGFBR3,Ligand,Receptor,0.775280025421292
2320,Myeloid,MSC,MIF,CD44,Ligand,Receptor,0.610479841687438
2321,Myeloid,MSC,MIF,CXCR4,Ligand,Receptor,0.607096476076589
2322,Myeloid,MSC,VEGFA,NRP1,Ligand,Receptor,0.42027074761836
2323,Myeloid,MSC,VEGFA,NRP2,Ligand,Receptor,0.527922156112842
2324,Myeloid,MSC,VEGFA,ITGB1,Ligand,Receptor,0.622173818999802
2325,Myeloid,MSC,VEGFA,GPC1,Ligand,Receptor,0.253631840210411
2326,Myeloid,MSC,GRN,TNFRSF1A,Ligand,Receptor,1.25415500173181
2327,Myeloid,MSC,GPI,AMFR,Ligand,Receptor,0.458837006029082
2328,Myeloid,MSC,LTF,LRP1,Ligand,Receptor,1.35352929384714
2329,Myeloid,MSC,INHBA,ENG,Ligand,Receptor,0.81896997565912
2330,Myeloid,MSC,GNAI2,CAV1,Ligand,Receptor,0.528346214453556
