"ARID3A,CSNK1A1,MSC,KDM6B"
"ARID3A,CSNK1A1,MSC,KLF6"
"ARID3A,CSNK1A1,MSC,KLF9"
"ARID3A,CSNK1A1,MSC,CCDC12"
"ARID3A,CSNK1A1,MSC,CCNY"
"ARID3A,CSNK1A1,MSC,CDK6"
"ARID3A,CSNK1A1,MSC,CDYL"
"ARID3A,CSNK1A1,MSC,PDLIM1"
"ARID3A,CSNK1A1,MSC,PDLIM5"
"ARID3A,CSNK1A1,MSC,PER1"
"ARID3A,CSNK1A1,MSC,PHACTR2"
"ARID3A,CSNK1A1,MSC,PHKB"
"ARID3A,CSNK1A1,MSC,PIK3R1"
"ARID3A,CSNK1A1,MSC,PIM1"
"ARID3A,CSNK1A1,MSC,CLCN3"
"ARID3A,CSNK1A1,MSC,CLEC16A"
"ARID3A,CSNK1A1,MSC,CLIC1"
"ARID3A,CSNK1A1,MSC,CLIP1"
"ARID3A,CSNK1A1,MSC,GSE1"
"ARID3A,CSNK1A1,MSC,GSN"
"ARID3A,CSNK1A1,MSC,GTDC1"
"ARID3A,CSNK1A1,MSC,CORO1C"
"ARID3A,CSNK1A1,MSC,CPEB4"
"ARID3A,CSNK1A1,MSC,CRIM1"
"ARID3A,CSNK1A1,MSC,CSK"
"ARID3A,CSNK1A1,MSC,CUEDC1"
"ARID3A,CSNK1A1,MSC,CXXC5"
"ARID3A,CSNK1A1,MSC,ANKRD28"
"ARID3A,CSNK1A1,MSC,ANXA2"
"ARID3A,CSNK1A1,MSC,ANXA4"
"ARID3A,CSNK1A1,MSC,ANXA6"
"ARID3A,CSNK1A1,MSC,AP2S1"
"ARID3A,CSNK1A1,MSC,AP4S1"
"ARID3A,CSNK1A1,MSC,ARHGAP18"
"ARID3A,CSNK1A1,MSC,ARHGEF12"
"ARID3A,CSNK1A1,MSC,ARID1A"
"ARID3A,CSNK1A1,MSC,ARID1B"
"ARID3A,CSNK1A1,MSC,ARID5B"
"ARID3A,CSNK1A1,MSC,ARPC5L"
"ARID3A,CSNK1A1,MSC,ATP2B1"
"ARID3A,CSNK1A1,MSC,ATP6V0A1"
"ARID3A,CSNK1A1,MSC,BACH1"
"ARID3A,CSNK1A1,MSC,BAZ2A"
"ARID3A,CSNK1A1,MSC,ETV6"
"ARID3A,CSNK1A1,MSC,EXOC4"
"ARID3A,CSNK1A1,MSC,FADS1"
"ARID3A,CSNK1A1,MSC,FAM117A"
"ARID3A,CSNK1A1,MSC,FCHSD2"
"ARID3A,CSNK1A1,MSC,FGD6"
"ARID3A,CSNK1A1,MSC,FKBP5"
"ARID3A,CSNK1A1,MSC,FLNB"
"ARID3A,CSNK1A1,MSC,FNDC3B"
"ARID3A,CSNK1A1,MSC,FOXO3"
"ARID3A,CSNK1A1,MSC,FOXP1"
"ARID3A,CSNK1A1,MSC,FRYL"
"ARID3A,CSNK1A1,MSC,FTO"
"ARID3A,CSNK1A1,MSC,GOLIM4"
"ARID3A,CSNK1A1,MSC,GPBP1L1"
"ARID3A,CSNK1A1,MSC,DLGAP4"
"ARID3A,CSNK1A1,MSC,DNAJB12"
"ARID3A,CSNK1A1,MSC,DST"
"ARID3A,CSNK1A1,MSC,HDAC5"
"ARID3A,CSNK1A1,MSC,HECTD1"
"ARID3A,CSNK1A1,MSC,HINT3"
"ARID3A,CSNK1A1,MSC,HMGB1"
"ARID3A,CSNK1A1,MSC,HNRNPL"
"ARID3A,CSNK1A1,MSC,HPCAL1"
"ARID3A,CSNK1A1,MSC,CYTH1"
"ARID3A,CSNK1A1,MSC,DAAM1"
"ARID3A,CSNK1A1,MSC,DDIT4"
"ARID3A,CSNK1A1,MSC,DLEU1"
